Geneid	16-FC
ENSRNOG00000026501	0
ENSRNOG00000016253	0
ENSRNOG00000061518	0
ENSRNOG00000025327	59
ENSRNOG00000016923	1271
ENSRNOG00000017302	0
ENSRNOG00000017930	504
ENSRNOG00000053180	0
ENSRNOG00000047971	0
ENSRNOG00000049394	2
ENSRNOG00000012720	0
ENSRNOG00000060323	0
ENSRNOG00000057164	0
ENSRNOG00000012742	0
ENSRNOG00000058487	0
ENSRNOG00000055826	0
ENSRNOG00000053323	0
ENSRNOG00000056842	0
ENSRNOG00000033609	5
ENSRNOG00000054020	0
ENSRNOG00000054169	0
ENSRNOG00000057928	0
ENSRNOG00000057721	0
ENSRNOG00000016812	4
ENSRNOG00000047117	0
ENSRNOG00000023053	1237
ENSRNOG00000049434	0
ENSRNOG00000052375	0
ENSRNOG00000017095	4
ENSRNOG00000055337	0
ENSRNOG00000057357	0
ENSRNOG00000017150	325
ENSRNOG00000043733	0
ENSRNOG00000034075	2078
ENSRNOG00000017254	617
ENSRNOG00000017601	313
ENSRNOG00000052644	0
ENSRNOG00000017613	637
ENSRNOG00000055880	1
ENSRNOG00000017678	18
ENSRNOG00000058077	354
ENSRNOG00000032150	2675
ENSRNOG00000055957	0
ENSRNOG00000047406	123
ENSRNOG00000027422	206
ENSRNOG00000017826	315
ENSRNOG00000042308	24
ENSRNOG00000058041	0
ENSRNOG00000051377	396
ENSRNOG00000059310	0
ENSRNOG00000017963	82
ENSRNOG00000049259	123
ENSRNOG00000016462	122
ENSRNOG00000056694	13
ENSRNOG00000049256	0
ENSRNOG00000046712	0
ENSRNOG00000054816	0
ENSRNOG00000049881	0
ENSRNOG00000047145	149
ENSRNOG00000046353	47
ENSRNOG00000054466	21
ENSRNOG00000057057	8
ENSRNOG00000053328	16
ENSRNOG00000023081	0
ENSRNOG00000016368	308
ENSRNOG00000016286	3
ENSRNOG00000053056	0
ENSRNOG00000016011	301
ENSRNOG00000019582	280
ENSRNOG00000055235	0
ENSRNOG00000019549	564
ENSRNOG00000019544	119
ENSRNOG00000019501	381
ENSRNOG00000019489	282
ENSRNOG00000054876	15
ENSRNOG00000024280	9
ENSRNOG00000019358	31
ENSRNOG00000057689	0
ENSRNOG00000055223	0
ENSRNOG00000055166	0
ENSRNOG00000018960	9205
ENSRNOG00000052241	0
ENSRNOG00000018858	0
ENSRNOG00000053113	3
ENSRNOG00000018808	505
ENSRNOG00000054156	2
ENSRNOG00000024077	20
ENSRNOG00000018773	151
ENSRNOG00000059321	6
ENSRNOG00000055161	5
ENSRNOG00000018690	497
ENSRNOG00000033265	0
ENSRNOG00000059050	0
ENSRNOG00000059359	0
ENSRNOG00000060413	0
ENSRNOG00000018191	12
ENSRNOG00000060991	10
ENSRNOG00000059866	189
ENSRNOG00000018163	312
ENSRNOG00000055098	0
ENSRNOG00000018052	202
ENSRNOG00000004144	21
ENSRNOG00000060056	0
ENSRNOG00000016919	872
ENSRNOG00000057561	10
ENSRNOG00000016728	1001
ENSRNOG00000056223	211
ENSRNOG00000023531	4
ENSRNOG00000016490	14
ENSRNOG00000059546	2
ENSRNOG00000054504	1
ENSRNOG00000053507	0
ENSRNOG00000053052	1
ENSRNOG00000017030	1343
ENSRNOG00000016973	230
ENSRNOG00000029049	685
ENSRNOG00000058103	2
ENSRNOG00000046874	178
ENSRNOG00000017114	1616
ENSRNOG00000017889	189
ENSRNOG00000018007	531
ENSRNOG00000018012	1610
ENSRNOG00000018158	827
ENSRNOG00000018207	117
ENSRNOG00000018321	7
ENSRNOG00000018524	2052
ENSRNOG00000058299	0
ENSRNOG00000018762	50
ENSRNOG00000018915	23
ENSRNOG00000058258	0
ENSRNOG00000018935	24
ENSRNOG00000030210	76
ENSRNOG00000054760	0
ENSRNOG00000058069	0
ENSRNOG00000019048	1814
ENSRNOG00000019091	710
ENSRNOG00000019189	297
ENSRNOG00000013975	86
ENSRNOG00000014160	1043
ENSRNOG00000058152	0
ENSRNOG00000051969	4
ENSRNOG00000014582	239
ENSRNOG00000023140	26
ENSRNOG00000014965	5
ENSRNOG00000014971	114
ENSRNOG00000014997	894
ENSRNOG00000051780	1
ENSRNOG00000056441	0
ENSRNOG00000016337	0
ENSRNOG00000016625	3
ENSRNOG00000053944	1
ENSRNOG00000022946	32
ENSRNOG00000017223	11
ENSRNOG00000017412	5
ENSRNOG00000017419	641
ENSRNOG00000059864	0
ENSRNOG00000055981	2
ENSRNOG00000017731	739
ENSRNOG00000054620	60
ENSRNOG00000055141	0
ENSRNOG00000055547	59
ENSRNOG00000048297	124
ENSRNOG00000060475	32
ENSRNOG00000017367	1
ENSRNOG00000049044	0
ENSRNOG00000011243	4
ENSRNOG00000011310	893
ENSRNOG00000012229	0
ENSRNOG00000024172	3
ENSRNOG00000024149	144
ENSRNOG00000024140	432
ENSRNOG00000012415	1128
ENSRNOG00000012964	0
ENSRNOG00000055093	171
ENSRNOG00000013190	406
ENSRNOG00000057484	4
ENSRNOG00000052521	0
ENSRNOG00000013194	1770
ENSRNOG00000060227	0
ENSRNOG00000039255	7
ENSRNOG00000013374	0
ENSRNOG00000033901	0
ENSRNOG00000047027	0
ENSRNOG00000053284	0
ENSRNOG00000023753	1086
ENSRNOG00000051938	31
ENSRNOG00000058564	6
ENSRNOG00000056439	0
ENSRNOG00000054756	3
ENSRNOG00000052956	0
ENSRNOG00000059551	0
ENSRNOG00000051553	0
ENSRNOG00000059913	0
ENSRNOG00000055136	0
ENSRNOG00000053004	0
ENSRNOG00000061719	0
ENSRNOG00000060438	30
ENSRNOG00000055577	0
ENSRNOG00000046250	0
ENSRNOG00000052093	0
ENSRNOG00000054056	0
ENSRNOG00000030145	0
ENSRNOG00000055830	0
ENSRNOG00000052700	0
ENSRNOG00000059261	0
ENSRNOG00000057320	0
ENSRNOG00000054834	0
ENSRNOG00000013671	0
ENSRNOG00000022921	688
ENSRNOG00000014166	10
ENSRNOG00000061057	0
ENSRNOG00000010529	81
ENSRNOG00000058989	0
ENSRNOG00000061383	1
ENSRNOG00000015609	139
ENSRNOG00000059948	1
ENSRNOG00000055517	0
ENSRNOG00000053938	0
ENSRNOG00000058803	2
ENSRNOG00000060933	0
ENSRNOG00000051787	6
ENSRNOG00000015597	242
ENSRNOG00000061312	417
ENSRNOG00000015293	5
ENSRNOG00000015230	358
ENSRNOG00000059984	115
ENSRNOG00000058790	1309
ENSRNOG00000001488	1069
ENSRNOG00000001489	179
ENSRNOG00000001490	217
ENSRNOG00000021493	19
ENSRNOG00000056729	2
ENSRNOG00000014434	423
ENSRNOG00000048190	332
ENSRNOG00000052286	0
ENSRNOG00000061593	0
ENSRNOG00000056478	0
ENSRNOG00000057242	0
ENSRNOG00000012692	172
ENSRNOG00000012988	1673
ENSRNOG00000047387	2
ENSRNOG00000035654	4
ENSRNOG00000035453	5
ENSRNOG00000035572	0
ENSRNOG00000039076	331
ENSRNOG00000010994	59
ENSRNOG00000011174	5
ENSRNOG00000060169	0
ENSRNOG00000042605	2
ENSRNOG00000045732	0
ENSRNOG00000052154	0
ENSRNOG00000061043	0
ENSRNOG00000011234	30
ENSRNOG00000051757	0
ENSRNOG00000054409	0
ENSRNOG00000052260	0
ENSRNOG00000060271	0
ENSRNOG00000055538	0
ENSRNOG00000056833	0
ENSRNOG00000047498	0
ENSRNOG00000011282	5349
ENSRNOG00000050623	0
ENSRNOG00000060596	0
ENSRNOG00000059492	169
ENSRNOG00000032996	1
ENSRNOG00000028807	0
ENSRNOG00000060716	0
ENSRNOG00000052406	75
ENSRNOG00000051578	20
ENSRNOG00000042347	33
ENSRNOG00000042826	50
ENSRNOG00000060256	0
ENSRNOG00000058436	3
ENSRNOG00000043341	56
ENSRNOG00000042547	0
ENSRNOG00000025949	0
ENSRNOG00000047128	0
ENSRNOG00000058030	120
ENSRNOG00000057250	37
ENSRNOG00000051570	51
ENSRNOG00000054919	0
ENSRNOG00000055824	1
ENSRNOG00000047884	28
ENSRNOG00000026569	166
ENSRNOG00000028767	0
ENSRNOG00000051875	0
ENSRNOG00000061533	86
ENSRNOG00000059824	4
ENSRNOG00000055124	31
ENSRNOG00000011675	189
ENSRNOG00000029458	0
ENSRNOG00000058286	0
ENSRNOG00000054736	0
ENSRNOG00000047616	0
ENSRNOG00000060529	0
ENSRNOG00000053825	0
ENSRNOG00000054778	0
ENSRNOG00000056653	0
ENSRNOG00000055843	0
ENSRNOG00000058214	0
ENSRNOG00000057219	0
ENSRNOG00000055529	0
ENSRNOG00000009146	0
ENSRNOG00000058087	0
ENSRNOG00000054954	10
ENSRNOG00000053260	17
ENSRNOG00000058538	0
ENSRNOG00000058909	69
ENSRNOG00000055179	2
ENSRNOG00000052600	106
ENSRNOG00000059741	6
ENSRNOG00000058422	4
ENSRNOG00000059572	10
ENSRNOG00000054459	1
ENSRNOG00000061893	118
ENSRNOG00000053234	711
ENSRNOG00000060004	1
ENSRNOG00000061039	322
ENSRNOG00000056098	236
ENSRNOG00000060293	306
ENSRNOG00000055716	4
ENSRNOG00000055796	0
ENSRNOG00000055581	0
ENSRNOG00000057852	10
ENSRNOG00000057848	1231
ENSRNOG00000054831	0
ENSRNOG00000056257	2385
ENSRNOG00000054371	3348
ENSRNOG00000053450	865
ENSRNOG00000053124	0
ENSRNOG00000055798	0
ENSRNOG00000056884	0
ENSRNOG00000060745	1
ENSRNOG00000060612	0
ENSRNOG00000057399	0
ENSRNOG00000057453	0
ENSRNOG00000056886	0
ENSRNOG00000060727	0
ENSRNOG00000051974	0
ENSRNOG00000056469	0
ENSRNOG00000054438	0
ENSRNOG00000048635	0
ENSRNOG00000056036	94
ENSRNOG00000056327	6
ENSRNOG00000057050	3
ENSRNOG00000055298	4
ENSRNOG00000054417	0
ENSRNOG00000048100	0
ENSRNOG00000046198	0
ENSRNOG00000027550	699
ENSRNOG00000027514	2595
ENSRNOG00000043328	788
ENSRNOG00000027487	1500
ENSRNOG00000027459	351
ENSRNOG00000019626	37
ENSRNOG00000060429	106
ENSRNOG00000019623	63
ENSRNOG00000027436	111
ENSRNOG00000051968	0
ENSRNOG00000038445	6
ENSRNOG00000019453	1149
ENSRNOG00000031113	121
ENSRNOG00000031459	129
ENSRNOG00000031328	444
ENSRNOG00000045583	8
ENSRNOG00000019376	358
ENSRNOG00000026861	233
ENSRNOG00000050831	0
ENSRNOG00000047703	0
ENSRNOG00000046317	0
ENSRNOG00000019280	10
ENSRNOG00000019127	126
ENSRNOG00000048663	0
ENSRNOG00000046802	0
ENSRNOG00000049902	0
ENSRNOG00000055247	3
ENSRNOG00000060288	1
ENSRNOG00000033061	0
ENSRNOG00000057670	0
ENSRNOG00000049720	0
ENSRNOG00000049529	0
ENSRNOG00000047370	0
ENSRNOG00000047230	159
ENSRNOG00000031210	0
ENSRNOG00000032062	0
ENSRNOG00000034101	3
ENSRNOG00000032817	5
ENSRNOG00000047429	1
ENSRNOG00000028882	5
ENSRNOG00000052304	1
ENSRNOG00000033483	0
ENSRNOG00000032226	2
ENSRNOG00000059074	3
ENSRNOG00000028877	0
ENSRNOG00000031178	2
ENSRNOG00000019082	2
ENSRNOG00000050887	0
ENSRNOG00000029852	0
ENSRNOG00000002628	0
ENSRNOG00000049274	0
ENSRNOG00000047610	0
ENSRNOG00000048033	0
ENSRNOG00000047242	0
ENSRNOG00000046455	0
ENSRNOG00000055229	1
ENSRNOG00000049847	0
ENSRNOG00000049412	0
ENSRNOG00000051882	0
ENSRNOG00000048370	0
ENSRNOG00000062307	0
ENSRNOG00000047540	0
ENSRNOG00000047013	0
ENSRNOG00000042030	0
ENSRNOG00000015707	0
ENSRNOG00000002641	0
ENSRNOG00000015271	72
ENSRNOG00000056113	0
ENSRNOG00000050476	35
ENSRNOG00000060875	0
ENSRNOG00000015598	9
ENSRNOG00000050407	4
ENSRNOG00000046153	15
ENSRNOG00000047061	9
ENSRNOG00000022742	123
ENSRNOG00000059513	0
ENSRNOG00000015825	161
ENSRNOG00000015956	1135
ENSRNOG00000055983	1
ENSRNOG00000057261	0
ENSRNOG00000046704	1
ENSRNOG00000054183	26
ENSRNOG00000014791	6935
ENSRNOG00000048353	0
ENSRNOG00000015071	28
ENSRNOG00000061569	0
ENSRNOG00000041209	0
ENSRNOG00000015254	0
ENSRNOG00000047512	0
ENSRNOG00000045783	1
ENSRNOG00000015289	0
ENSRNOG00000030070	0
ENSRNOG00000057132	0
ENSRNOG00000042502	99
ENSRNOG00000042777	122
ENSRNOG00000015322	46
ENSRNOG00000051384	79
ENSRNOG00000034184	83
ENSRNOG00000033906	174
ENSRNOG00000049014	0
ENSRNOG00000022129	0
ENSRNOG00000015517	1013
ENSRNOG00000015456	129
ENSRNOG00000022994	0
ENSRNOG00000042719	0
ENSRNOG00000021996	0
ENSRNOG00000038674	0
ENSRNOG00000060136	0
ENSRNOG00000032891	0
ENSRNOG00000036304	0
ENSRNOG00000048505	0
ENSRNOG00000021913	0
ENSRNOG00000053141	0
ENSRNOG00000049710	0
ENSRNOG00000033755	0
ENSRNOG00000031899	0
ENSRNOG00000038647	0
ENSRNOG00000058224	0
ENSRNOG00000038644	0
ENSRNOG00000058893	0
ENSRNOG00000032913	1
ENSRNOG00000015743	0
ENSRNOG00000015753	5249
ENSRNOG00000015914	1766
ENSRNOG00000015997	452
ENSRNOG00000016274	132
ENSRNOG00000054623	0
ENSRNOG00000016279	131
ENSRNOG00000046037	0
ENSRNOG00000028628	474
ENSRNOG00000016565	47
ENSRNOG00000016574	348
ENSRNOG00000016608	178
ENSRNOG00000042927	0
ENSRNOG00000038625	0
ENSRNOG00000016687	171
ENSRNOG00000042414	510
ENSRNOG00000038622	212
ENSRNOG00000050348	201
ENSRNOG00000016829	91
ENSRNOG00000016877	2735
ENSRNOG00000016930	976
ENSRNOG00000017127	1579
ENSRNOG00000017306	46
ENSRNOG00000042528	16
ENSRNOG00000017386	2
ENSRNOG00000033173	0
ENSRNOG00000038616	8
ENSRNOG00000017508	475
ENSRNOG00000058451	4
ENSRNOG00000028273	101
ENSRNOG00000017673	11531
ENSRNOG00000017795	864
ENSRNOG00000018090	3162
ENSRNOG00000038607	25
ENSRNOG00000058906	12
ENSRNOG00000018217	1982
ENSRNOG00000038600	38
ENSRNOG00000018250	3
ENSRNOG00000028041	35
ENSRNOG00000053828	2197
ENSRNOG00000027942	19
ENSRNOG00000027919	200
ENSRNOG00000057297	0
ENSRNOG00000053253	5
ENSRNOG00000047204	5
ENSRNOG00000049759	0
ENSRNOG00000018458	1
ENSRNOG00000027855	0
ENSRNOG00000046577	0
ENSRNOG00000027843	0
ENSRNOG00000027811	3
ENSRNOG00000048238	0
ENSRNOG00000046683	1
ENSRNOG00000027808	6
ENSRNOG00000018616	22
ENSRNOG00000018621	64
ENSRNOG00000018642	4682
ENSRNOG00000032699	16161
ENSRNOG00000059590	2
ENSRNOG00000027733	28
ENSRNOG00000027705	0
ENSRNOG00000015527	0
ENSRNOG00000038497	0
ENSRNOG00000038479	0
ENSRNOG00000046339	0
ENSRNOG00000031562	0
ENSRNOG00000049668	0
ENSRNOG00000048095	2
ENSRNOG00000030886	0
ENSRNOG00000047490	0
ENSRNOG00000047206	0
ENSRNOG00000014181	0
ENSRNOG00000032819	0
ENSRNOG00000014186	97
ENSRNOG00000014193	64
ENSRNOG00000026764	0
ENSRNOG00000056949	0
ENSRNOG00000056331	0
ENSRNOG00000054798	0
ENSRNOG00000061661	2
ENSRNOG00000061148	0
ENSRNOG00000014787	0
ENSRNOG00000052287	0
ENSRNOG00000046669	0
ENSRNOG00000056605	0
ENSRNOG00000047986	0
ENSRNOG00000054447	0
ENSRNOG00000031005	0
ENSRNOG00000048028	6
ENSRNOG00000052468	0
ENSRNOG00000022227	42
ENSRNOG00000013548	11
ENSRNOG00000033146	7
ENSRNOG00000038276	0
ENSRNOG00000013890	0
ENSRNOG00000038251	0
ENSRNOG00000051483	4594
ENSRNOG00000028449	3
ENSRNOG00000013023	954
ENSRNOG00000059444	0
ENSRNOG00000011346	234
ENSRNOG00000011262	367
ENSRNOG00000021800	17
ENSRNOG00000001494	2199
ENSRNOG00000001493	480
ENSRNOG00000001492	6205
ENSRNOG00000021390	297
ENSRNOG00000047575	220
ENSRNOG00000060587	0
ENSRNOG00000049028	44
ENSRNOG00000047800	29
ENSRNOG00000049661	315
ENSRNOG00000048848	1427
ENSRNOG00000015128	942
ENSRNOG00000053001	0
ENSRNOG00000015229	916
ENSRNOG00000015304	427
ENSRNOG00000015376	412
ENSRNOG00000015852	4151
ENSRNOG00000038205	2
ENSRNOG00000028617	5
ENSRNOG00000046915	1
ENSRNOG00000015865	898
ENSRNOG00000034106	0
ENSRNOG00000015948	77
ENSRNOG00000016055	619
ENSRNOG00000016145	3485
ENSRNOG00000016434	347
ENSRNOG00000052256	4188
ENSRNOG00000016701	72
ENSRNOG00000016756	9
ENSRNOG00000016770	20380
ENSRNOG00000016863	5829
ENSRNOG00000027944	1894
ENSRNOG00000027936	92
ENSRNOG00000016907	1303
ENSRNOG00000017198	14
ENSRNOG00000042250	0
ENSRNOG00000027607	0
ENSRNOG00000027288	0
ENSRNOG00000029485	0
ENSRNOG00000034000	0
ENSRNOG00000017519	0
ENSRNOG00000017620	0
ENSRNOG00000042158	0
ENSRNOG00000032940	0
ENSRNOG00000017699	2
ENSRNOG00000038101	0
ENSRNOG00000026891	0
ENSRNOG00000051815	0
ENSRNOG00000057645	32
ENSRNOG00000013395	12
ENSRNOG00000013767	109
ENSRNOG00000013847	407
ENSRNOG00000038088	0
ENSRNOG00000014132	626
ENSRNOG00000038087	0
ENSRNOG00000014252	490
ENSRNOG00000014256	3
ENSRNOG00000014353	1495
ENSRNOG00000061526	45
ENSRNOG00000014984	1319
ENSRNOG00000015085	852
ENSRNOG00000047435	6
ENSRNOG00000060146	50
ENSRNOG00000008815	106
ENSRNOG00000015413	382
ENSRNOG00000015844	500
ENSRNOG00000015860	127
ENSRNOG00000030127	1419
ENSRNOG00000035565	1
ENSRNOG00000016362	76
ENSRNOG00000025890	587
ENSRNOG00000056238	3
ENSRNOG00000016367	282
ENSRNOG00000059266	3
ENSRNOG00000016603	1508
ENSRNOG00000046667	217
ENSRNOG00000017839	281
ENSRNOG00000016825	73
ENSRNOG00000025350	74
ENSRNOG00000017753	514
ENSRNOG00000036303	3
ENSRNOG00000018101	3
ENSRNOG00000016837	3
ENSRNOG00000029745	1
ENSRNOG00000017069	1397
ENSRNOG00000052756	0
ENSRNOG00000060041	5
ENSRNOG00000017448	41
ENSRNOG00000017463	83
ENSRNOG00000017468	140
ENSRNOG00000043378	64
ENSRNOG00000017692	3095
ENSRNOG00000049772	70
ENSRNOG00000049605	12
ENSRNOG00000046000	1053
ENSRNOG00000033235	47
ENSRNOG00000018255	2605
ENSRNOG00000018402	3
ENSRNOG00000018405	6
ENSRNOG00000018426	44
ENSRNOG00000018454	39091
ENSRNOG00000018556	814
ENSRNOG00000018730	206
ENSRNOG00000029399	304
ENSRNOG00000018953	1
ENSRNOG00000043416	18
ENSRNOG00000031391	0
ENSRNOG00000054552	1
ENSRNOG00000047795	0
ENSRNOG00000043088	0
ENSRNOG00000019202	49
ENSRNOG00000024630	0
ENSRNOG00000019260	0
ENSRNOG00000029336	4094
ENSRNOG00000056832	6
ENSRNOG00000029022	110
ENSRNOG00000032625	120
ENSRNOG00000054609	144
ENSRNOG00000024376	154
ENSRNOG00000019416	693
ENSRNOG00000055608	655
ENSRNOG00000019427	0
ENSRNOG00000019432	27
ENSRNOG00000019440	12
ENSRNOG00000019596	380
ENSRNOG00000024257	10
ENSRNOG00000037931	6
ENSRNOG00000024243	3405
ENSRNOG00000019802	367
ENSRNOG00000050032	7
ENSRNOG00000046500	707
ENSRNOG00000019862	2
ENSRNOG00000019915	732
ENSRNOG00000024065	154
ENSRNOG00000019982	127
ENSRNOG00000055259	15
ENSRNOG00000019999	6
ENSRNOG00000020057	1
ENSRNOG00000033358	0
ENSRNOG00000049821	0
ENSRNOG00000045922	0
ENSRNOG00000049317	0
ENSRNOG00000048783	1
ENSRNOG00000050105	0
ENSRNOG00000030331	0
ENSRNOG00000020098	0
