Geneid	9-FC
ENSRNOG00000026501	0
ENSRNOG00000016253	0
ENSRNOG00000061518	0
ENSRNOG00000025327	30
ENSRNOG00000016923	1193
ENSRNOG00000017302	0
ENSRNOG00000017930	554
ENSRNOG00000053180	0
ENSRNOG00000047971	0
ENSRNOG00000049394	4
ENSRNOG00000012720	0
ENSRNOG00000060323	0
ENSRNOG00000057164	0
ENSRNOG00000012742	0
ENSRNOG00000058487	0
ENSRNOG00000055826	0
ENSRNOG00000053323	0
ENSRNOG00000056842	0
ENSRNOG00000033609	0
ENSRNOG00000054020	0
ENSRNOG00000054169	0
ENSRNOG00000057928	0
ENSRNOG00000057721	0
ENSRNOG00000016812	9
ENSRNOG00000047117	0
ENSRNOG00000023053	1339
ENSRNOG00000049434	0
ENSRNOG00000052375	0
ENSRNOG00000017095	13
ENSRNOG00000055337	0
ENSRNOG00000057357	0
ENSRNOG00000017150	350
ENSRNOG00000043733	0
ENSRNOG00000034075	2639
ENSRNOG00000017254	654
ENSRNOG00000017601	259
ENSRNOG00000052644	0
ENSRNOG00000017613	705
ENSRNOG00000055880	0
ENSRNOG00000017678	13
ENSRNOG00000058077	319
ENSRNOG00000032150	2701
ENSRNOG00000055957	1
ENSRNOG00000047406	129
ENSRNOG00000027422	277
ENSRNOG00000017826	304
ENSRNOG00000042308	27
ENSRNOG00000058041	0
ENSRNOG00000051377	540
ENSRNOG00000059310	0
ENSRNOG00000017963	124
ENSRNOG00000049259	105
ENSRNOG00000016462	133
ENSRNOG00000056694	37
ENSRNOG00000049256	0
ENSRNOG00000046712	0
ENSRNOG00000054816	0
ENSRNOG00000049881	0
ENSRNOG00000047145	148
ENSRNOG00000046353	83
ENSRNOG00000054466	16
ENSRNOG00000057057	4
ENSRNOG00000053328	15
ENSRNOG00000023081	0
ENSRNOG00000016368	298
ENSRNOG00000016286	5
ENSRNOG00000053056	0
ENSRNOG00000016011	236
ENSRNOG00000019582	350
ENSRNOG00000055235	0
ENSRNOG00000019549	643
ENSRNOG00000019544	120
ENSRNOG00000019501	472
ENSRNOG00000019489	293
ENSRNOG00000054876	5
ENSRNOG00000024280	4
ENSRNOG00000019358	37
ENSRNOG00000057689	0
ENSRNOG00000055223	0
ENSRNOG00000055166	0
ENSRNOG00000018960	11625
ENSRNOG00000052241	0
ENSRNOG00000018858	0
ENSRNOG00000053113	3
ENSRNOG00000018808	498
ENSRNOG00000054156	0
ENSRNOG00000024077	16
ENSRNOG00000018773	204
ENSRNOG00000059321	2
ENSRNOG00000055161	1
ENSRNOG00000018690	744
ENSRNOG00000033265	0
ENSRNOG00000059050	1
ENSRNOG00000059359	0
ENSRNOG00000060413	0
ENSRNOG00000018191	8
ENSRNOG00000060991	20
ENSRNOG00000059866	212
ENSRNOG00000018163	556
ENSRNOG00000055098	0
ENSRNOG00000018052	103
ENSRNOG00000004144	17
ENSRNOG00000060056	0
ENSRNOG00000016919	986
ENSRNOG00000057561	4
ENSRNOG00000016728	1091
ENSRNOG00000056223	266
ENSRNOG00000023531	0
ENSRNOG00000016490	22
ENSRNOG00000059546	4
ENSRNOG00000054504	8
ENSRNOG00000053507	0
ENSRNOG00000053052	0
ENSRNOG00000017030	1405
ENSRNOG00000016973	230
ENSRNOG00000029049	746
ENSRNOG00000058103	0
ENSRNOG00000046874	145
ENSRNOG00000017114	1736
ENSRNOG00000017889	211
ENSRNOG00000018007	483
ENSRNOG00000018012	1453
ENSRNOG00000018158	1148
ENSRNOG00000018207	92
ENSRNOG00000018321	3
ENSRNOG00000018524	1270
ENSRNOG00000058299	0
ENSRNOG00000018762	55
ENSRNOG00000018915	13
ENSRNOG00000058258	1
ENSRNOG00000018935	33
ENSRNOG00000030210	108
ENSRNOG00000054760	0
ENSRNOG00000058069	0
ENSRNOG00000019048	2192
ENSRNOG00000019091	900
ENSRNOG00000019189	351
ENSRNOG00000013975	77
ENSRNOG00000014160	1367
ENSRNOG00000058152	0
ENSRNOG00000051969	0
ENSRNOG00000014582	225
ENSRNOG00000023140	15
ENSRNOG00000014965	0
ENSRNOG00000014971	211
ENSRNOG00000014997	1210
ENSRNOG00000051780	0
ENSRNOG00000056441	0
ENSRNOG00000016337	0
ENSRNOG00000016625	18
ENSRNOG00000053944	0
ENSRNOG00000022946	21
ENSRNOG00000017223	13
ENSRNOG00000017412	0
ENSRNOG00000017419	689
ENSRNOG00000059864	0
ENSRNOG00000055981	0
ENSRNOG00000017731	891
ENSRNOG00000054620	46
ENSRNOG00000055141	1
ENSRNOG00000055547	78
ENSRNOG00000048297	62
ENSRNOG00000060475	17
ENSRNOG00000017367	0
ENSRNOG00000049044	0
ENSRNOG00000011243	0
ENSRNOG00000011310	1078
ENSRNOG00000012229	0
ENSRNOG00000024172	3
ENSRNOG00000024149	119
ENSRNOG00000024140	393
ENSRNOG00000012415	1201
ENSRNOG00000012964	0
ENSRNOG00000055093	261
ENSRNOG00000013190	210
ENSRNOG00000057484	4
ENSRNOG00000052521	0
ENSRNOG00000013194	1048
ENSRNOG00000060227	0
ENSRNOG00000039255	6
ENSRNOG00000013374	0
ENSRNOG00000033901	0
ENSRNOG00000047027	0
ENSRNOG00000053284	0
ENSRNOG00000023753	1281
ENSRNOG00000051938	23
ENSRNOG00000058564	0
ENSRNOG00000056439	0
ENSRNOG00000054756	1
ENSRNOG00000052956	0
ENSRNOG00000059551	0
ENSRNOG00000051553	0
ENSRNOG00000059913	0
ENSRNOG00000055136	0
ENSRNOG00000053004	0
ENSRNOG00000061719	0
ENSRNOG00000060438	3
ENSRNOG00000055577	0
ENSRNOG00000046250	0
ENSRNOG00000052093	0
ENSRNOG00000054056	0
ENSRNOG00000030145	0
ENSRNOG00000055830	0
ENSRNOG00000052700	0
ENSRNOG00000059261	0
ENSRNOG00000057320	0
ENSRNOG00000054834	0
ENSRNOG00000013671	0
ENSRNOG00000022921	1171
ENSRNOG00000014166	6
ENSRNOG00000061057	0
ENSRNOG00000010529	119
ENSRNOG00000058989	0
ENSRNOG00000061383	0
ENSRNOG00000015609	163
ENSRNOG00000059948	1
ENSRNOG00000055517	0
ENSRNOG00000053938	1
ENSRNOG00000058803	1
ENSRNOG00000060933	0
ENSRNOG00000051787	7
ENSRNOG00000015597	324
ENSRNOG00000061312	372
ENSRNOG00000015293	2
ENSRNOG00000015230	310
ENSRNOG00000059984	60
ENSRNOG00000058790	1367
ENSRNOG00000001488	1207
ENSRNOG00000001489	192
ENSRNOG00000001490	191
ENSRNOG00000021493	14
ENSRNOG00000056729	2
ENSRNOG00000014434	397
ENSRNOG00000048190	488
ENSRNOG00000052286	0
ENSRNOG00000061593	0
ENSRNOG00000056478	0
ENSRNOG00000057242	0
ENSRNOG00000012692	193
ENSRNOG00000012988	1125
ENSRNOG00000047387	3
ENSRNOG00000035654	10
ENSRNOG00000035453	2
ENSRNOG00000035572	1
ENSRNOG00000039076	310
ENSRNOG00000010994	60
ENSRNOG00000011174	12
ENSRNOG00000060169	0
ENSRNOG00000042605	0
ENSRNOG00000045732	0
ENSRNOG00000052154	0
ENSRNOG00000061043	0
ENSRNOG00000011234	36
ENSRNOG00000051757	0
ENSRNOG00000054409	0
ENSRNOG00000052260	0
ENSRNOG00000060271	0
ENSRNOG00000055538	0
ENSRNOG00000056833	0
ENSRNOG00000047498	0
ENSRNOG00000011282	6650
ENSRNOG00000050623	0
ENSRNOG00000060596	1
ENSRNOG00000059492	247
ENSRNOG00000032996	1
ENSRNOG00000028807	0
ENSRNOG00000060716	0
ENSRNOG00000052406	64
ENSRNOG00000051578	14
ENSRNOG00000042347	30
ENSRNOG00000042826	34
ENSRNOG00000060256	0
ENSRNOG00000058436	10
ENSRNOG00000043341	81
ENSRNOG00000042547	1
ENSRNOG00000025949	0
ENSRNOG00000047128	0
ENSRNOG00000058030	138
ENSRNOG00000057250	25
ENSRNOG00000051570	32
ENSRNOG00000054919	0
ENSRNOG00000055824	0
ENSRNOG00000047884	20
ENSRNOG00000026569	198
ENSRNOG00000028767	0
ENSRNOG00000051875	0
ENSRNOG00000061533	96
ENSRNOG00000059824	11
ENSRNOG00000055124	23
ENSRNOG00000011675	168
ENSRNOG00000029458	0
ENSRNOG00000058286	0
ENSRNOG00000054736	0
ENSRNOG00000047616	0
ENSRNOG00000060529	0
ENSRNOG00000053825	0
ENSRNOG00000054778	0
ENSRNOG00000056653	0
ENSRNOG00000055843	0
ENSRNOG00000058214	0
ENSRNOG00000057219	0
ENSRNOG00000055529	0
ENSRNOG00000009146	0
ENSRNOG00000058087	0
ENSRNOG00000054954	4
ENSRNOG00000053260	0
ENSRNOG00000058538	0
ENSRNOG00000058909	55
ENSRNOG00000055179	1
ENSRNOG00000052600	99
ENSRNOG00000059741	2
ENSRNOG00000058422	0
ENSRNOG00000059572	15
ENSRNOG00000054459	3
ENSRNOG00000061893	111
ENSRNOG00000053234	697
ENSRNOG00000060004	0
ENSRNOG00000061039	400
ENSRNOG00000056098	246
ENSRNOG00000060293	279
ENSRNOG00000055716	10
ENSRNOG00000055796	0
ENSRNOG00000055581	0
ENSRNOG00000057852	5
ENSRNOG00000057848	1408
ENSRNOG00000054831	0
ENSRNOG00000056257	1566
ENSRNOG00000054371	5225
ENSRNOG00000053450	1272
ENSRNOG00000053124	0
ENSRNOG00000055798	0
ENSRNOG00000056884	0
ENSRNOG00000060745	0
ENSRNOG00000060612	0
ENSRNOG00000057399	0
ENSRNOG00000057453	0
ENSRNOG00000056886	0
ENSRNOG00000060727	0
ENSRNOG00000051974	0
ENSRNOG00000056469	0
ENSRNOG00000054438	0
ENSRNOG00000048635	0
ENSRNOG00000056036	99
ENSRNOG00000056327	5
ENSRNOG00000057050	7
ENSRNOG00000055298	6
ENSRNOG00000054417	0
ENSRNOG00000048100	1
ENSRNOG00000046198	0
ENSRNOG00000027550	707
ENSRNOG00000027514	1988
ENSRNOG00000043328	693
ENSRNOG00000027487	1605
ENSRNOG00000027459	393
ENSRNOG00000019626	9
ENSRNOG00000060429	154
ENSRNOG00000019623	68
ENSRNOG00000027436	116
ENSRNOG00000051968	0
ENSRNOG00000038445	2
ENSRNOG00000019453	813
ENSRNOG00000031113	122
ENSRNOG00000031459	142
ENSRNOG00000031328	377
ENSRNOG00000045583	6
ENSRNOG00000019376	366
ENSRNOG00000026861	342
ENSRNOG00000050831	1
ENSRNOG00000047703	0
ENSRNOG00000046317	0
ENSRNOG00000019280	9
ENSRNOG00000019127	107
ENSRNOG00000048663	0
ENSRNOG00000046802	0
ENSRNOG00000049902	0
ENSRNOG00000055247	2
ENSRNOG00000060288	0
ENSRNOG00000033061	0
ENSRNOG00000057670	0
ENSRNOG00000049720	0
ENSRNOG00000049529	0
ENSRNOG00000047370	0
ENSRNOG00000047230	197
ENSRNOG00000031210	0
ENSRNOG00000032062	0
ENSRNOG00000034101	0
ENSRNOG00000032817	0
ENSRNOG00000047429	0
ENSRNOG00000028882	3
ENSRNOG00000052304	0
ENSRNOG00000033483	0
ENSRNOG00000032226	0
ENSRNOG00000059074	1
ENSRNOG00000028877	1
ENSRNOG00000031178	7
ENSRNOG00000019082	3
ENSRNOG00000050887	0
ENSRNOG00000029852	0
ENSRNOG00000002628	0
ENSRNOG00000049274	0
ENSRNOG00000047610	0
ENSRNOG00000048033	0
ENSRNOG00000047242	0
ENSRNOG00000046455	0
ENSRNOG00000055229	0
ENSRNOG00000049847	0
ENSRNOG00000049412	0
ENSRNOG00000051882	0
ENSRNOG00000048370	0
ENSRNOG00000062307	0
ENSRNOG00000047540	0
ENSRNOG00000047013	0
ENSRNOG00000042030	0
ENSRNOG00000015707	0
ENSRNOG00000002641	0
ENSRNOG00000015271	74
ENSRNOG00000056113	0
ENSRNOG00000050476	66
ENSRNOG00000060875	1
ENSRNOG00000015598	22
ENSRNOG00000050407	6
ENSRNOG00000046153	9
ENSRNOG00000047061	13
ENSRNOG00000022742	175
ENSRNOG00000059513	0
ENSRNOG00000015825	163
ENSRNOG00000015956	1173
ENSRNOG00000055983	0
ENSRNOG00000057261	0
ENSRNOG00000046704	1
ENSRNOG00000054183	25
ENSRNOG00000014791	8659
ENSRNOG00000048353	0
ENSRNOG00000015071	19
ENSRNOG00000061569	0
ENSRNOG00000041209	0
ENSRNOG00000015254	0
ENSRNOG00000047512	0
ENSRNOG00000045783	0
ENSRNOG00000015289	0
ENSRNOG00000030070	0
ENSRNOG00000057132	0
ENSRNOG00000042502	161
ENSRNOG00000042777	136
ENSRNOG00000015322	40
ENSRNOG00000051384	76
ENSRNOG00000034184	86
ENSRNOG00000033906	179
ENSRNOG00000049014	0
ENSRNOG00000022129	0
ENSRNOG00000015517	1030
ENSRNOG00000015456	130
ENSRNOG00000022994	0
ENSRNOG00000042719	0
ENSRNOG00000021996	0
ENSRNOG00000038674	0
ENSRNOG00000060136	0
ENSRNOG00000032891	0
ENSRNOG00000036304	0
ENSRNOG00000048505	0
ENSRNOG00000021913	0
ENSRNOG00000053141	0
ENSRNOG00000049710	0
ENSRNOG00000033755	0
ENSRNOG00000031899	0
ENSRNOG00000038647	0
ENSRNOG00000058224	0
ENSRNOG00000038644	0
ENSRNOG00000058893	0
ENSRNOG00000032913	0
ENSRNOG00000015743	0
ENSRNOG00000015753	3745
ENSRNOG00000015914	1973
ENSRNOG00000015997	340
ENSRNOG00000016274	134
ENSRNOG00000054623	0
ENSRNOG00000016279	121
ENSRNOG00000046037	0
ENSRNOG00000028628	394
ENSRNOG00000016565	47
ENSRNOG00000016574	265
ENSRNOG00000016608	201
ENSRNOG00000042927	0
ENSRNOG00000038625	0
ENSRNOG00000016687	97
ENSRNOG00000042414	512
ENSRNOG00000038622	181
ENSRNOG00000050348	140
ENSRNOG00000016829	97
ENSRNOG00000016877	2745
ENSRNOG00000016930	913
ENSRNOG00000017127	1247
ENSRNOG00000017306	61
ENSRNOG00000042528	13
ENSRNOG00000017386	3
ENSRNOG00000033173	0
ENSRNOG00000038616	8
ENSRNOG00000017508	383
ENSRNOG00000058451	5
ENSRNOG00000028273	83
ENSRNOG00000017673	7177
ENSRNOG00000017795	1046
ENSRNOG00000018090	2800
ENSRNOG00000038607	38
ENSRNOG00000058906	17
ENSRNOG00000018217	2529
ENSRNOG00000038600	23
ENSRNOG00000018250	5
ENSRNOG00000028041	21
ENSRNOG00000053828	2093
ENSRNOG00000027942	18
ENSRNOG00000027919	262
ENSRNOG00000057297	3
ENSRNOG00000053253	3
ENSRNOG00000047204	1
ENSRNOG00000049759	0
ENSRNOG00000018458	1
ENSRNOG00000027855	0
ENSRNOG00000046577	0
ENSRNOG00000027843	0
ENSRNOG00000027811	3
ENSRNOG00000048238	0
ENSRNOG00000046683	2
ENSRNOG00000027808	9
ENSRNOG00000018616	18
ENSRNOG00000018621	86
ENSRNOG00000018642	4872
ENSRNOG00000032699	10391
ENSRNOG00000059590	0
ENSRNOG00000027733	9
ENSRNOG00000027705	0
ENSRNOG00000015527	0
ENSRNOG00000038497	0
ENSRNOG00000038479	0
ENSRNOG00000046339	0
ENSRNOG00000031562	0
ENSRNOG00000049668	0
ENSRNOG00000048095	1
ENSRNOG00000030886	0
ENSRNOG00000047490	0
ENSRNOG00000047206	0
ENSRNOG00000014181	0
ENSRNOG00000032819	0
ENSRNOG00000014186	154
ENSRNOG00000014193	47
ENSRNOG00000026764	1
ENSRNOG00000056949	0
ENSRNOG00000056331	0
ENSRNOG00000054798	0
ENSRNOG00000061661	1
ENSRNOG00000061148	0
ENSRNOG00000014787	0
ENSRNOG00000052287	0
ENSRNOG00000046669	0
ENSRNOG00000056605	0
ENSRNOG00000047986	0
ENSRNOG00000054447	0
ENSRNOG00000031005	0
ENSRNOG00000048028	3
ENSRNOG00000052468	0
ENSRNOG00000022227	35
ENSRNOG00000013548	7
ENSRNOG00000033146	3
ENSRNOG00000038276	0
ENSRNOG00000013890	0
ENSRNOG00000038251	7
ENSRNOG00000051483	3031
ENSRNOG00000028449	2
ENSRNOG00000013023	949
ENSRNOG00000059444	0
ENSRNOG00000011346	117
ENSRNOG00000011262	347
ENSRNOG00000021800	28
ENSRNOG00000001494	2519
ENSRNOG00000001493	425
ENSRNOG00000001492	7391
ENSRNOG00000021390	285
ENSRNOG00000047575	108
ENSRNOG00000060587	0
ENSRNOG00000049028	18
ENSRNOG00000047800	10
ENSRNOG00000049661	194
ENSRNOG00000048848	1165
ENSRNOG00000015128	966
ENSRNOG00000053001	0
ENSRNOG00000015229	980
ENSRNOG00000015304	420
ENSRNOG00000015376	334
ENSRNOG00000015852	4211
ENSRNOG00000038205	0
ENSRNOG00000028617	6
ENSRNOG00000046915	2
ENSRNOG00000015865	1085
ENSRNOG00000034106	0
ENSRNOG00000015948	52
ENSRNOG00000016055	895
ENSRNOG00000016145	3489
ENSRNOG00000016434	145
ENSRNOG00000052256	2424
ENSRNOG00000016701	69
ENSRNOG00000016756	2
ENSRNOG00000016770	20907
ENSRNOG00000016863	6653
ENSRNOG00000027944	1642
ENSRNOG00000027936	71
ENSRNOG00000016907	1745
ENSRNOG00000017198	29
ENSRNOG00000042250	0
ENSRNOG00000027607	0
ENSRNOG00000027288	0
ENSRNOG00000029485	0
ENSRNOG00000034000	0
ENSRNOG00000017519	0
ENSRNOG00000017620	0
ENSRNOG00000042158	0
ENSRNOG00000032940	0
ENSRNOG00000017699	3
ENSRNOG00000038101	0
ENSRNOG00000026891	0
ENSRNOG00000051815	0
ENSRNOG00000057645	21
ENSRNOG00000013395	1
ENSRNOG00000013767	104
ENSRNOG00000013847	379
ENSRNOG00000038088	2
ENSRNOG00000014132	542
ENSRNOG00000038087	0
ENSRNOG00000014252	534
ENSRNOG00000014256	0
ENSRNOG00000014353	1367
ENSRNOG00000061526	40
ENSRNOG00000014984	1323
ENSRNOG00000015085	664
ENSRNOG00000047435	4
ENSRNOG00000060146	37
ENSRNOG00000008815	146
ENSRNOG00000015413	427
ENSRNOG00000015844	465
ENSRNOG00000015860	127
ENSRNOG00000030127	1525
ENSRNOG00000035565	0
ENSRNOG00000016362	49
ENSRNOG00000025890	659
ENSRNOG00000056238	4
ENSRNOG00000016367	173
ENSRNOG00000059266	2
ENSRNOG00000016603	973
ENSRNOG00000046667	171
ENSRNOG00000017839	301
ENSRNOG00000016825	64
ENSRNOG00000025350	75
ENSRNOG00000017753	440
ENSRNOG00000036303	3
ENSRNOG00000018101	1
ENSRNOG00000016837	3
ENSRNOG00000029745	0
ENSRNOG00000017069	1494
ENSRNOG00000052756	0
ENSRNOG00000060041	1
ENSRNOG00000017448	21
ENSRNOG00000017463	119
ENSRNOG00000017468	132
ENSRNOG00000043378	82
ENSRNOG00000017692	2238
ENSRNOG00000049772	56
ENSRNOG00000049605	3
ENSRNOG00000046000	1029
ENSRNOG00000033235	40
ENSRNOG00000018255	2980
ENSRNOG00000018402	1
ENSRNOG00000018405	1
ENSRNOG00000018426	29
ENSRNOG00000018454	21787
ENSRNOG00000018556	959
ENSRNOG00000018730	127
ENSRNOG00000029399	192
ENSRNOG00000018953	0
ENSRNOG00000043416	13
ENSRNOG00000031391	2
ENSRNOG00000054552	0
ENSRNOG00000047795	0
ENSRNOG00000043088	0
ENSRNOG00000019202	51
ENSRNOG00000024630	0
ENSRNOG00000019260	0
ENSRNOG00000029336	2285
ENSRNOG00000056832	2
ENSRNOG00000029022	83
ENSRNOG00000032625	123
ENSRNOG00000054609	180
ENSRNOG00000024376	173
ENSRNOG00000019416	666
ENSRNOG00000055608	789
ENSRNOG00000019427	0
ENSRNOG00000019432	26
ENSRNOG00000019440	16
ENSRNOG00000019596	402
ENSRNOG00000024257	7
ENSRNOG00000037931	15
ENSRNOG00000024243	3253
ENSRNOG00000019802	420
ENSRNOG00000050032	14
ENSRNOG00000046500	809
ENSRNOG00000019862	4
ENSRNOG00000019915	636
ENSRNOG00000024065	133
ENSRNOG00000019982	121
ENSRNOG00000055259	25
ENSRNOG00000019999	2
ENSRNOG00000020057	0
ENSRNOG00000033358	0
ENSRNOG00000049821	0
ENSRNOG00000045922	0
ENSRNOG00000049317	0
ENSRNOG00000048783	0
ENSRNOG00000050105	0
ENSRNOG00000030331	0
