Geneid	8-FC
ENSRNOG00000026501	0
ENSRNOG00000016253	0
ENSRNOG00000061518	0
ENSRNOG00000025327	78
ENSRNOG00000016923	1423
ENSRNOG00000017302	0
ENSRNOG00000017930	708
ENSRNOG00000053180	0
ENSRNOG00000047971	0
ENSRNOG00000049394	5
ENSRNOG00000012720	0
ENSRNOG00000060323	0
ENSRNOG00000057164	0
ENSRNOG00000012742	0
ENSRNOG00000058487	0
ENSRNOG00000055826	0
ENSRNOG00000053323	0
ENSRNOG00000056842	0
ENSRNOG00000033609	1
ENSRNOG00000054020	0
ENSRNOG00000054169	0
ENSRNOG00000057928	0
ENSRNOG00000057721	0
ENSRNOG00000016812	3
ENSRNOG00000047117	0
ENSRNOG00000023053	1353
ENSRNOG00000049434	0
ENSRNOG00000052375	0
ENSRNOG00000017095	9
ENSRNOG00000055337	0
ENSRNOG00000057357	0
ENSRNOG00000017150	392
ENSRNOG00000043733	0
ENSRNOG00000034075	2443
ENSRNOG00000017254	896
ENSRNOG00000017601	390
ENSRNOG00000052644	1
ENSRNOG00000017613	776
ENSRNOG00000055880	2
ENSRNOG00000017678	23
ENSRNOG00000058077	412
ENSRNOG00000032150	2852
ENSRNOG00000055957	0
ENSRNOG00000047406	123
ENSRNOG00000027422	238
ENSRNOG00000017826	396
ENSRNOG00000042308	45
ENSRNOG00000058041	0
ENSRNOG00000051377	582
ENSRNOG00000059310	0
ENSRNOG00000017963	199
ENSRNOG00000049259	148
ENSRNOG00000016462	166
ENSRNOG00000056694	30
ENSRNOG00000049256	0
ENSRNOG00000046712	0
ENSRNOG00000054816	0
ENSRNOG00000049881	2
ENSRNOG00000047145	210
ENSRNOG00000046353	123
ENSRNOG00000054466	65
ENSRNOG00000057057	4
ENSRNOG00000053328	21
ENSRNOG00000023081	0
ENSRNOG00000016368	316
ENSRNOG00000016286	4
ENSRNOG00000053056	0
ENSRNOG00000016011	298
ENSRNOG00000019582	366
ENSRNOG00000055235	0
ENSRNOG00000019549	693
ENSRNOG00000019544	143
ENSRNOG00000019501	608
ENSRNOG00000019489	438
ENSRNOG00000054876	4
ENSRNOG00000024280	12
ENSRNOG00000019358	10
ENSRNOG00000057689	0
ENSRNOG00000055223	0
ENSRNOG00000055166	0
ENSRNOG00000018960	15266
ENSRNOG00000052241	0
ENSRNOG00000018858	6
ENSRNOG00000053113	4
ENSRNOG00000018808	638
ENSRNOG00000054156	0
ENSRNOG00000024077	26
ENSRNOG00000018773	222
ENSRNOG00000059321	1
ENSRNOG00000055161	3
ENSRNOG00000018690	727
ENSRNOG00000033265	0
ENSRNOG00000059050	0
ENSRNOG00000059359	0
ENSRNOG00000060413	0
ENSRNOG00000018191	10
ENSRNOG00000060991	12
ENSRNOG00000059866	242
ENSRNOG00000018163	591
ENSRNOG00000055098	3
ENSRNOG00000018052	200
ENSRNOG00000004144	25
ENSRNOG00000060056	0
ENSRNOG00000016919	1151
ENSRNOG00000057561	9
ENSRNOG00000016728	1401
ENSRNOG00000056223	315
ENSRNOG00000023531	0
ENSRNOG00000016490	48
ENSRNOG00000059546	10
ENSRNOG00000054504	1
ENSRNOG00000053507	0
ENSRNOG00000053052	1
ENSRNOG00000017030	1712
ENSRNOG00000016973	295
ENSRNOG00000029049	648
ENSRNOG00000058103	0
ENSRNOG00000046874	184
ENSRNOG00000017114	2149
ENSRNOG00000017889	266
ENSRNOG00000018007	608
ENSRNOG00000018012	1510
ENSRNOG00000018158	1213
ENSRNOG00000018207	118
ENSRNOG00000018321	7
ENSRNOG00000018524	1927
ENSRNOG00000058299	0
ENSRNOG00000018762	59
ENSRNOG00000018915	28
ENSRNOG00000058258	1
ENSRNOG00000018935	44
ENSRNOG00000030210	130
ENSRNOG00000054760	0
ENSRNOG00000058069	0
ENSRNOG00000019048	2468
ENSRNOG00000019091	951
ENSRNOG00000019189	329
ENSRNOG00000013975	101
ENSRNOG00000014160	1332
ENSRNOG00000058152	0
ENSRNOG00000051969	3
ENSRNOG00000014582	300
ENSRNOG00000023140	24
ENSRNOG00000014965	0
ENSRNOG00000014971	131
ENSRNOG00000014997	1393
ENSRNOG00000051780	0
ENSRNOG00000056441	0
ENSRNOG00000016337	0
ENSRNOG00000016625	12
ENSRNOG00000053944	3
ENSRNOG00000022946	51
ENSRNOG00000017223	21
ENSRNOG00000017412	0
ENSRNOG00000017419	785
ENSRNOG00000059864	0
ENSRNOG00000055981	0
ENSRNOG00000017731	821
ENSRNOG00000054620	43
ENSRNOG00000055141	0
ENSRNOG00000055547	58
ENSRNOG00000048297	131
ENSRNOG00000060475	49
ENSRNOG00000017367	0
ENSRNOG00000049044	0
ENSRNOG00000011243	1
ENSRNOG00000011310	1282
ENSRNOG00000012229	0
ENSRNOG00000024172	2
ENSRNOG00000024149	172
ENSRNOG00000024140	420
ENSRNOG00000012415	1569
ENSRNOG00000012964	0
ENSRNOG00000055093	328
ENSRNOG00000013190	354
ENSRNOG00000057484	0
ENSRNOG00000052521	0
ENSRNOG00000013194	1395
ENSRNOG00000060227	0
ENSRNOG00000039255	7
ENSRNOG00000013374	0
ENSRNOG00000033901	0
ENSRNOG00000047027	0
ENSRNOG00000053284	0
ENSRNOG00000023753	1187
ENSRNOG00000051938	22
ENSRNOG00000058564	2
ENSRNOG00000056439	0
ENSRNOG00000054756	0
ENSRNOG00000052956	0
ENSRNOG00000059551	0
ENSRNOG00000051553	0
ENSRNOG00000059913	0
ENSRNOG00000055136	0
ENSRNOG00000053004	0
ENSRNOG00000061719	0
ENSRNOG00000060438	27
ENSRNOG00000055577	0
ENSRNOG00000046250	0
ENSRNOG00000052093	0
ENSRNOG00000054056	0
ENSRNOG00000030145	0
ENSRNOG00000055830	0
ENSRNOG00000052700	0
ENSRNOG00000059261	0
ENSRNOG00000057320	0
ENSRNOG00000054834	0
ENSRNOG00000013671	0
ENSRNOG00000022921	2130
ENSRNOG00000014166	9
ENSRNOG00000061057	0
ENSRNOG00000010529	128
ENSRNOG00000058989	1
ENSRNOG00000061383	0
ENSRNOG00000015609	201
ENSRNOG00000059948	2
ENSRNOG00000055517	0
ENSRNOG00000053938	0
ENSRNOG00000058803	4
ENSRNOG00000060933	0
ENSRNOG00000051787	12
ENSRNOG00000015597	364
ENSRNOG00000061312	523
ENSRNOG00000015293	7
ENSRNOG00000015230	440
ENSRNOG00000059984	119
ENSRNOG00000058790	1563
ENSRNOG00000001488	1419
ENSRNOG00000001489	244
ENSRNOG00000001490	267
ENSRNOG00000021493	24
ENSRNOG00000056729	2
ENSRNOG00000014434	614
ENSRNOG00000048190	374
ENSRNOG00000052286	0
ENSRNOG00000061593	0
ENSRNOG00000056478	0
ENSRNOG00000057242	0
ENSRNOG00000012692	216
ENSRNOG00000012988	2189
ENSRNOG00000047387	11
ENSRNOG00000035654	4
ENSRNOG00000035453	1
ENSRNOG00000035572	2
ENSRNOG00000039076	423
ENSRNOG00000010994	93
ENSRNOG00000011174	13
ENSRNOG00000060169	0
ENSRNOG00000042605	1
ENSRNOG00000045732	0
ENSRNOG00000052154	0
ENSRNOG00000061043	1
ENSRNOG00000011234	35
ENSRNOG00000051757	0
ENSRNOG00000054409	0
ENSRNOG00000052260	0
ENSRNOG00000060271	0
ENSRNOG00000055538	0
ENSRNOG00000056833	0
ENSRNOG00000047498	0
ENSRNOG00000011282	6670
ENSRNOG00000050623	0
ENSRNOG00000060596	0
ENSRNOG00000059492	244
ENSRNOG00000032996	1
ENSRNOG00000028807	0
ENSRNOG00000060716	0
ENSRNOG00000052406	107
ENSRNOG00000051578	19
ENSRNOG00000042347	41
ENSRNOG00000042826	37
ENSRNOG00000060256	0
ENSRNOG00000058436	20
ENSRNOG00000043341	80
ENSRNOG00000042547	4
ENSRNOG00000025949	0
ENSRNOG00000047128	0
ENSRNOG00000058030	179
ENSRNOG00000057250	30
ENSRNOG00000051570	44
ENSRNOG00000054919	0
ENSRNOG00000055824	0
ENSRNOG00000047884	19
ENSRNOG00000026569	240
ENSRNOG00000028767	0
ENSRNOG00000051875	0
ENSRNOG00000061533	142
ENSRNOG00000059824	13
ENSRNOG00000055124	25
ENSRNOG00000011675	224
ENSRNOG00000029458	0
ENSRNOG00000058286	0
ENSRNOG00000054736	1
ENSRNOG00000047616	1
ENSRNOG00000060529	0
ENSRNOG00000053825	0
ENSRNOG00000054778	0
ENSRNOG00000056653	0
ENSRNOG00000055843	3
ENSRNOG00000058214	0
ENSRNOG00000057219	0
ENSRNOG00000055529	0
ENSRNOG00000009146	0
ENSRNOG00000058087	2
ENSRNOG00000054954	9
ENSRNOG00000053260	17
ENSRNOG00000058538	0
ENSRNOG00000058909	76
ENSRNOG00000055179	5
ENSRNOG00000052600	104
ENSRNOG00000059741	3
ENSRNOG00000058422	3
ENSRNOG00000059572	11
ENSRNOG00000054459	6
ENSRNOG00000061893	104
ENSRNOG00000053234	972
ENSRNOG00000060004	2
ENSRNOG00000061039	463
ENSRNOG00000056098	305
ENSRNOG00000060293	245
ENSRNOG00000055716	15
ENSRNOG00000055796	0
ENSRNOG00000055581	0
ENSRNOG00000057852	11
ENSRNOG00000057848	1185
ENSRNOG00000054831	0
ENSRNOG00000056257	2692
ENSRNOG00000054371	2841
ENSRNOG00000053450	1067
ENSRNOG00000053124	0
ENSRNOG00000055798	0
ENSRNOG00000056884	0
ENSRNOG00000060745	5
ENSRNOG00000060612	0
ENSRNOG00000057399	0
ENSRNOG00000057453	0
ENSRNOG00000056886	0
ENSRNOG00000060727	0
ENSRNOG00000051974	1
ENSRNOG00000056469	0
ENSRNOG00000054438	0
ENSRNOG00000048635	0
ENSRNOG00000056036	166
ENSRNOG00000056327	7
ENSRNOG00000057050	1
ENSRNOG00000055298	7
ENSRNOG00000054417	0
ENSRNOG00000048100	0
ENSRNOG00000046198	0
ENSRNOG00000027550	822
ENSRNOG00000027514	2563
ENSRNOG00000043328	770
ENSRNOG00000027487	1927
ENSRNOG00000027459	419
ENSRNOG00000019626	18
ENSRNOG00000060429	152
ENSRNOG00000019623	75
ENSRNOG00000027436	175
ENSRNOG00000051968	0
ENSRNOG00000038445	5
ENSRNOG00000019453	1099
ENSRNOG00000031113	124
ENSRNOG00000031459	191
ENSRNOG00000031328	627
ENSRNOG00000045583	7
ENSRNOG00000019376	488
ENSRNOG00000026861	322
ENSRNOG00000050831	2
ENSRNOG00000047703	0
ENSRNOG00000046317	0
ENSRNOG00000019280	8
ENSRNOG00000019127	157
ENSRNOG00000048663	0
ENSRNOG00000046802	0
ENSRNOG00000049902	0
ENSRNOG00000055247	0
ENSRNOG00000060288	0
ENSRNOG00000033061	0
ENSRNOG00000057670	0
ENSRNOG00000049720	0
ENSRNOG00000049529	0
ENSRNOG00000047370	0
ENSRNOG00000047230	248
ENSRNOG00000031210	0
ENSRNOG00000032062	0
ENSRNOG00000034101	0
ENSRNOG00000032817	1
ENSRNOG00000047429	0
ENSRNOG00000028882	4
ENSRNOG00000052304	0
ENSRNOG00000033483	0
ENSRNOG00000032226	1
ENSRNOG00000059074	4
ENSRNOG00000028877	0
ENSRNOG00000031178	4
ENSRNOG00000019082	1
ENSRNOG00000050887	0
ENSRNOG00000029852	0
ENSRNOG00000002628	0
ENSRNOG00000049274	0
ENSRNOG00000047610	0
ENSRNOG00000048033	0
ENSRNOG00000047242	0
ENSRNOG00000046455	0
ENSRNOG00000055229	0
ENSRNOG00000049847	0
ENSRNOG00000049412	0
ENSRNOG00000051882	0
ENSRNOG00000048370	0
ENSRNOG00000062307	0
ENSRNOG00000047540	0
ENSRNOG00000047013	0
ENSRNOG00000042030	0
ENSRNOG00000015707	0
ENSRNOG00000002641	0
ENSRNOG00000015271	91
ENSRNOG00000056113	0
ENSRNOG00000050476	69
ENSRNOG00000060875	0
ENSRNOG00000015598	27
ENSRNOG00000050407	5
ENSRNOG00000046153	10
ENSRNOG00000047061	23
ENSRNOG00000022742	137
ENSRNOG00000059513	0
ENSRNOG00000015825	188
ENSRNOG00000015956	1241
ENSRNOG00000055983	1
ENSRNOG00000057261	0
ENSRNOG00000046704	0
ENSRNOG00000054183	18
ENSRNOG00000014791	9688
ENSRNOG00000048353	0
ENSRNOG00000015071	32
ENSRNOG00000061569	0
ENSRNOG00000041209	0
ENSRNOG00000015254	0
ENSRNOG00000047512	0
ENSRNOG00000045783	0
ENSRNOG00000015289	0
ENSRNOG00000030070	0
ENSRNOG00000057132	0
ENSRNOG00000042502	112
ENSRNOG00000042777	150
ENSRNOG00000015322	50
ENSRNOG00000051384	94
ENSRNOG00000034184	80
ENSRNOG00000033906	235
ENSRNOG00000049014	0
ENSRNOG00000022129	0
ENSRNOG00000015517	1123
ENSRNOG00000015456	162
ENSRNOG00000022994	1
ENSRNOG00000042719	0
ENSRNOG00000021996	0
ENSRNOG00000038674	0
ENSRNOG00000060136	0
ENSRNOG00000032891	0
ENSRNOG00000036304	0
ENSRNOG00000048505	0
ENSRNOG00000021913	0
ENSRNOG00000053141	0
ENSRNOG00000049710	0
ENSRNOG00000033755	0
ENSRNOG00000031899	0
ENSRNOG00000038647	0
ENSRNOG00000058224	0
ENSRNOG00000038644	0
ENSRNOG00000058893	0
ENSRNOG00000032913	2
ENSRNOG00000015743	0
ENSRNOG00000015753	4665
ENSRNOG00000015914	2162
ENSRNOG00000015997	410
ENSRNOG00000016274	136
ENSRNOG00000054623	0
ENSRNOG00000016279	167
ENSRNOG00000046037	0
ENSRNOG00000028628	451
ENSRNOG00000016565	69
ENSRNOG00000016574	388
ENSRNOG00000016608	226
ENSRNOG00000042927	0
ENSRNOG00000038625	0
ENSRNOG00000016687	213
ENSRNOG00000042414	657
ENSRNOG00000038622	218
ENSRNOG00000050348	233
ENSRNOG00000016829	127
ENSRNOG00000016877	2710
ENSRNOG00000016930	1092
ENSRNOG00000017127	1740
ENSRNOG00000017306	89
ENSRNOG00000042528	17
ENSRNOG00000017386	10
ENSRNOG00000033173	0
ENSRNOG00000038616	17
ENSRNOG00000017508	541
ENSRNOG00000058451	2
ENSRNOG00000028273	107
ENSRNOG00000017673	10502
ENSRNOG00000017795	978
ENSRNOG00000018090	3666
ENSRNOG00000038607	42
ENSRNOG00000058906	15
ENSRNOG00000018217	2046
ENSRNOG00000038600	35
ENSRNOG00000018250	2
ENSRNOG00000028041	27
ENSRNOG00000053828	2450
ENSRNOG00000027942	29
ENSRNOG00000027919	282
ENSRNOG00000057297	0
ENSRNOG00000053253	5
ENSRNOG00000047204	1
ENSRNOG00000049759	0
ENSRNOG00000018458	5
ENSRNOG00000027855	0
ENSRNOG00000046577	0
ENSRNOG00000027843	0
ENSRNOG00000027811	10
ENSRNOG00000048238	0
ENSRNOG00000046683	6
ENSRNOG00000027808	5
ENSRNOG00000018616	38
ENSRNOG00000018621	101
ENSRNOG00000018642	6623
ENSRNOG00000032699	15286
ENSRNOG00000059590	1
ENSRNOG00000027733	14
ENSRNOG00000027705	0
ENSRNOG00000015527	0
ENSRNOG00000038497	0
ENSRNOG00000038479	0
ENSRNOG00000046339	0
ENSRNOG00000031562	0
ENSRNOG00000049668	0
ENSRNOG00000048095	0
ENSRNOG00000030886	0
ENSRNOG00000047490	0
ENSRNOG00000047206	1
ENSRNOG00000014181	0
ENSRNOG00000032819	0
ENSRNOG00000014186	161
ENSRNOG00000014193	94
ENSRNOG00000026764	0
ENSRNOG00000056949	0
ENSRNOG00000056331	1
ENSRNOG00000054798	0
ENSRNOG00000061661	1
ENSRNOG00000061148	0
ENSRNOG00000014787	0
ENSRNOG00000052287	0
ENSRNOG00000046669	0
ENSRNOG00000056605	0
ENSRNOG00000047986	0
ENSRNOG00000054447	0
ENSRNOG00000031005	0
ENSRNOG00000048028	3
ENSRNOG00000052468	0
ENSRNOG00000022227	49
ENSRNOG00000013548	13
ENSRNOG00000033146	7
ENSRNOG00000038276	0
ENSRNOG00000013890	0
ENSRNOG00000038251	3
ENSRNOG00000051483	4119
ENSRNOG00000028449	1
ENSRNOG00000013023	1447
ENSRNOG00000059444	1
ENSRNOG00000011346	227
ENSRNOG00000011262	414
ENSRNOG00000021800	16
ENSRNOG00000001494	3436
ENSRNOG00000001493	576
ENSRNOG00000001492	7354
ENSRNOG00000021390	377
ENSRNOG00000047575	180
ENSRNOG00000060587	2
ENSRNOG00000049028	43
ENSRNOG00000047800	24
ENSRNOG00000049661	288
ENSRNOG00000048848	1627
ENSRNOG00000015128	1116
ENSRNOG00000053001	0
ENSRNOG00000015229	1118
ENSRNOG00000015304	484
ENSRNOG00000015376	336
ENSRNOG00000015852	4666
ENSRNOG00000038205	1
ENSRNOG00000028617	11
ENSRNOG00000046915	1
ENSRNOG00000015865	979
ENSRNOG00000034106	1
ENSRNOG00000015948	86
ENSRNOG00000016055	1096
ENSRNOG00000016145	3936
ENSRNOG00000016434	234
ENSRNOG00000052256	3284
ENSRNOG00000016701	107
ENSRNOG00000016756	4
ENSRNOG00000016770	23906
ENSRNOG00000016863	6768
ENSRNOG00000027944	1838
ENSRNOG00000027936	107
ENSRNOG00000016907	1805
ENSRNOG00000017198	30
ENSRNOG00000042250	0
ENSRNOG00000027607	0
ENSRNOG00000027288	0
ENSRNOG00000029485	0
ENSRNOG00000034000	0
ENSRNOG00000017519	0
ENSRNOG00000017620	0
ENSRNOG00000042158	0
ENSRNOG00000032940	0
ENSRNOG00000017699	7
ENSRNOG00000038101	0
ENSRNOG00000026891	0
ENSRNOG00000051815	0
ENSRNOG00000057645	33
ENSRNOG00000013395	19
ENSRNOG00000013767	159
ENSRNOG00000013847	436
ENSRNOG00000038088	1
ENSRNOG00000014132	729
ENSRNOG00000038087	0
ENSRNOG00000014252	564
ENSRNOG00000014256	1
ENSRNOG00000014353	1591
ENSRNOG00000061526	66
ENSRNOG00000014984	1561
ENSRNOG00000015085	1075
ENSRNOG00000047435	5
ENSRNOG00000060146	54
ENSRNOG00000008815	157
ENSRNOG00000015413	557
ENSRNOG00000015844	582
ENSRNOG00000015860	70
ENSRNOG00000030127	1667
ENSRNOG00000035565	0
ENSRNOG00000016362	60
ENSRNOG00000025890	695
ENSRNOG00000056238	2
ENSRNOG00000016367	250
ENSRNOG00000059266	1
ENSRNOG00000016603	1393
ENSRNOG00000046667	204
ENSRNOG00000017839	374
ENSRNOG00000016825	80
ENSRNOG00000025350	107
ENSRNOG00000017753	640
ENSRNOG00000036303	1
ENSRNOG00000018101	0
ENSRNOG00000016837	3
ENSRNOG00000029745	1
ENSRNOG00000017069	1317
ENSRNOG00000052756	0
ENSRNOG00000060041	1
ENSRNOG00000017448	29
ENSRNOG00000017463	99
ENSRNOG00000017468	156
ENSRNOG00000043378	36
ENSRNOG00000017692	2652
ENSRNOG00000049772	71
ENSRNOG00000049605	16
ENSRNOG00000046000	1267
ENSRNOG00000033235	40
ENSRNOG00000018255	3119
ENSRNOG00000018402	4
ENSRNOG00000018405	2
ENSRNOG00000018426	49
ENSRNOG00000018454	39057
ENSRNOG00000018556	963
ENSRNOG00000018730	199
ENSRNOG00000029399	368
ENSRNOG00000018953	0
ENSRNOG00000043416	9
ENSRNOG00000031391	1
ENSRNOG00000054552	0
ENSRNOG00000047795	0
ENSRNOG00000043088	0
ENSRNOG00000019202	67
ENSRNOG00000024630	0
ENSRNOG00000019260	0
ENSRNOG00000029336	3327
ENSRNOG00000056832	7
ENSRNOG00000029022	97
ENSRNOG00000032625	167
ENSRNOG00000054609	173
ENSRNOG00000024376	242
ENSRNOG00000019416	782
ENSRNOG00000055608	841
ENSRNOG00000019427	0
ENSRNOG00000019432	30
ENSRNOG00000019440	20
ENSRNOG00000019596	491
ENSRNOG00000024257	12
ENSRNOG00000037931	7
ENSRNOG00000024243	3939
ENSRNOG00000019802	392
ENSRNOG00000050032	12
ENSRNOG00000046500	782
ENSRNOG00000019862	2
ENSRNOG00000019915	849
ENSRNOG00000024065	135
ENSRNOG00000019982	146
ENSRNOG00000055259	26
ENSRNOG00000019999	7
ENSRNOG00000020057	0
ENSRNOG00000033358	0
ENSRNOG00000049821	0
ENSRNOG00000045922	0
ENSRNOG00000049317	0
ENSRNOG00000048783	0
ENSRNOG00000050105	0
