Geneid	10-FC
ENSRNOG00000026501	1
ENSRNOG00000016253	0
ENSRNOG00000061518	0
ENSRNOG00000025327	70
ENSRNOG00000016923	1570
ENSRNOG00000017302	0
ENSRNOG00000017930	718
ENSRNOG00000053180	0
ENSRNOG00000047971	0
ENSRNOG00000049394	6
ENSRNOG00000012720	0
ENSRNOG00000060323	0
ENSRNOG00000057164	0
ENSRNOG00000012742	0
ENSRNOG00000058487	0
ENSRNOG00000055826	0
ENSRNOG00000053323	0
ENSRNOG00000056842	0
ENSRNOG00000033609	0
ENSRNOG00000054020	0
ENSRNOG00000054169	0
ENSRNOG00000057928	0
ENSRNOG00000057721	0
ENSRNOG00000016812	3
ENSRNOG00000047117	0
ENSRNOG00000023053	1482
ENSRNOG00000049434	0
ENSRNOG00000052375	0
ENSRNOG00000017095	9
ENSRNOG00000055337	0
ENSRNOG00000057357	0
ENSRNOG00000017150	437
ENSRNOG00000043733	2
ENSRNOG00000034075	2748
ENSRNOG00000017254	723
ENSRNOG00000017601	312
ENSRNOG00000052644	0
ENSRNOG00000017613	746
ENSRNOG00000055880	0
ENSRNOG00000017678	22
ENSRNOG00000058077	434
ENSRNOG00000032150	3289
ENSRNOG00000055957	0
ENSRNOG00000047406	177
ENSRNOG00000027422	293
ENSRNOG00000017826	298
ENSRNOG00000042308	27
ENSRNOG00000058041	3
ENSRNOG00000051377	654
ENSRNOG00000059310	0
ENSRNOG00000017963	125
ENSRNOG00000049259	148
ENSRNOG00000016462	133
ENSRNOG00000056694	32
ENSRNOG00000049256	0
ENSRNOG00000046712	0
ENSRNOG00000054816	0
ENSRNOG00000049881	2
ENSRNOG00000047145	161
ENSRNOG00000046353	83
ENSRNOG00000054466	45
ENSRNOG00000057057	8
ENSRNOG00000053328	16
ENSRNOG00000023081	0
ENSRNOG00000016368	356
ENSRNOG00000016286	4
ENSRNOG00000053056	0
ENSRNOG00000016011	253
ENSRNOG00000019582	431
ENSRNOG00000055235	0
ENSRNOG00000019549	702
ENSRNOG00000019544	125
ENSRNOG00000019501	544
ENSRNOG00000019489	387
ENSRNOG00000054876	8
ENSRNOG00000024280	7
ENSRNOG00000019358	30
ENSRNOG00000057689	0
ENSRNOG00000055223	0
ENSRNOG00000055166	0
ENSRNOG00000018960	12222
ENSRNOG00000052241	0
ENSRNOG00000018858	1
ENSRNOG00000053113	2
ENSRNOG00000018808	521
ENSRNOG00000054156	0
ENSRNOG00000024077	18
ENSRNOG00000018773	226
ENSRNOG00000059321	2
ENSRNOG00000055161	9
ENSRNOG00000018690	708
ENSRNOG00000033265	0
ENSRNOG00000059050	0
ENSRNOG00000059359	0
ENSRNOG00000060413	0
ENSRNOG00000018191	7
ENSRNOG00000060991	5
ENSRNOG00000059866	215
ENSRNOG00000018163	456
ENSRNOG00000055098	0
ENSRNOG00000018052	180
ENSRNOG00000004144	9
ENSRNOG00000060056	0
ENSRNOG00000016919	1028
ENSRNOG00000057561	7
ENSRNOG00000016728	1378
ENSRNOG00000056223	330
ENSRNOG00000023531	0
ENSRNOG00000016490	37
ENSRNOG00000059546	8
ENSRNOG00000054504	5
ENSRNOG00000053507	0
ENSRNOG00000053052	0
ENSRNOG00000017030	1621
ENSRNOG00000016973	225
ENSRNOG00000029049	790
ENSRNOG00000058103	0
ENSRNOG00000046874	195
ENSRNOG00000017114	1883
ENSRNOG00000017889	267
ENSRNOG00000018007	625
ENSRNOG00000018012	1611
ENSRNOG00000018158	1122
ENSRNOG00000018207	122
ENSRNOG00000018321	1
ENSRNOG00000018524	1958
ENSRNOG00000058299	0
ENSRNOG00000018762	57
ENSRNOG00000018915	22
ENSRNOG00000058258	2
ENSRNOG00000018935	34
ENSRNOG00000030210	155
ENSRNOG00000054760	2
ENSRNOG00000058069	0
ENSRNOG00000019048	2215
ENSRNOG00000019091	941
ENSRNOG00000019189	347
ENSRNOG00000013975	112
ENSRNOG00000014160	1470
ENSRNOG00000058152	0
ENSRNOG00000051969	1
ENSRNOG00000014582	292
ENSRNOG00000023140	13
ENSRNOG00000014965	0
ENSRNOG00000014971	218
ENSRNOG00000014997	1276
ENSRNOG00000051780	1
ENSRNOG00000056441	0
ENSRNOG00000016337	0
ENSRNOG00000016625	21
ENSRNOG00000053944	0
ENSRNOG00000022946	37
ENSRNOG00000017223	21
ENSRNOG00000017412	2
ENSRNOG00000017419	783
ENSRNOG00000059864	0
ENSRNOG00000055981	0
ENSRNOG00000017731	993
ENSRNOG00000054620	49
ENSRNOG00000055141	1
ENSRNOG00000055547	112
ENSRNOG00000048297	138
ENSRNOG00000060475	40
ENSRNOG00000017367	0
ENSRNOG00000049044	0
ENSRNOG00000011243	0
ENSRNOG00000011310	1174
ENSRNOG00000012229	0
ENSRNOG00000024172	11
ENSRNOG00000024149	98
ENSRNOG00000024140	473
ENSRNOG00000012415	1383
ENSRNOG00000012964	1
ENSRNOG00000055093	257
ENSRNOG00000013190	415
ENSRNOG00000057484	2
ENSRNOG00000052521	0
ENSRNOG00000013194	1615
ENSRNOG00000060227	0
ENSRNOG00000039255	8
ENSRNOG00000013374	1
ENSRNOG00000033901	0
ENSRNOG00000047027	0
ENSRNOG00000053284	0
ENSRNOG00000023753	1313
ENSRNOG00000051938	24
ENSRNOG00000058564	13
ENSRNOG00000056439	0
ENSRNOG00000054756	2
ENSRNOG00000052956	0
ENSRNOG00000059551	0
ENSRNOG00000051553	0
ENSRNOG00000059913	0
ENSRNOG00000055136	0
ENSRNOG00000053004	0
ENSRNOG00000061719	0
ENSRNOG00000060438	27
ENSRNOG00000055577	0
ENSRNOG00000046250	1
ENSRNOG00000052093	1
ENSRNOG00000054056	0
ENSRNOG00000030145	0
ENSRNOG00000055830	1
ENSRNOG00000052700	0
ENSRNOG00000059261	0
ENSRNOG00000057320	0
ENSRNOG00000054834	0
ENSRNOG00000013671	0
ENSRNOG00000022921	1322
ENSRNOG00000014166	23
ENSRNOG00000061057	0
ENSRNOG00000010529	152
ENSRNOG00000058989	1
ENSRNOG00000061383	0
ENSRNOG00000015609	242
ENSRNOG00000059948	0
ENSRNOG00000055517	0
ENSRNOG00000053938	0
ENSRNOG00000058803	0
ENSRNOG00000060933	2
ENSRNOG00000051787	12
ENSRNOG00000015597	336
ENSRNOG00000061312	489
ENSRNOG00000015293	4
ENSRNOG00000015230	416
ENSRNOG00000059984	88
ENSRNOG00000058790	1482
ENSRNOG00000001488	1418
ENSRNOG00000001489	270
ENSRNOG00000001490	233
ENSRNOG00000021493	23
ENSRNOG00000056729	7
ENSRNOG00000014434	499
ENSRNOG00000048190	514
ENSRNOG00000052286	0
ENSRNOG00000061593	0
ENSRNOG00000056478	1
ENSRNOG00000057242	0
ENSRNOG00000012692	238
ENSRNOG00000012988	1807
ENSRNOG00000047387	5
ENSRNOG00000035654	3
ENSRNOG00000035453	1
ENSRNOG00000035572	4
ENSRNOG00000039076	486
ENSRNOG00000010994	95
ENSRNOG00000011174	4
ENSRNOG00000060169	3
ENSRNOG00000042605	6
ENSRNOG00000045732	0
ENSRNOG00000052154	0
ENSRNOG00000061043	0
ENSRNOG00000011234	19
ENSRNOG00000051757	0
ENSRNOG00000054409	0
ENSRNOG00000052260	0
ENSRNOG00000060271	0
ENSRNOG00000055538	0
ENSRNOG00000056833	0
ENSRNOG00000047498	0
ENSRNOG00000011282	7271
ENSRNOG00000050623	0
ENSRNOG00000060596	1
ENSRNOG00000059492	214
ENSRNOG00000032996	3
ENSRNOG00000028807	0
ENSRNOG00000060716	0
ENSRNOG00000052406	82
ENSRNOG00000051578	23
ENSRNOG00000042347	47
ENSRNOG00000042826	34
ENSRNOG00000060256	0
ENSRNOG00000058436	7
ENSRNOG00000043341	94
ENSRNOG00000042547	3
ENSRNOG00000025949	0
ENSRNOG00000047128	0
ENSRNOG00000058030	106
ENSRNOG00000057250	41
ENSRNOG00000051570	50
ENSRNOG00000054919	0
ENSRNOG00000055824	5
ENSRNOG00000047884	23
ENSRNOG00000026569	214
ENSRNOG00000028767	4
ENSRNOG00000051875	2
ENSRNOG00000061533	86
ENSRNOG00000059824	10
ENSRNOG00000055124	24
ENSRNOG00000011675	261
ENSRNOG00000029458	0
ENSRNOG00000058286	0
ENSRNOG00000054736	0
ENSRNOG00000047616	0
ENSRNOG00000060529	0
ENSRNOG00000053825	0
ENSRNOG00000054778	0
ENSRNOG00000056653	0
ENSRNOG00000055843	0
ENSRNOG00000058214	0
ENSRNOG00000057219	0
ENSRNOG00000055529	0
ENSRNOG00000009146	0
ENSRNOG00000058087	0
ENSRNOG00000054954	1
ENSRNOG00000053260	4
ENSRNOG00000058538	3
ENSRNOG00000058909	45
ENSRNOG00000055179	4
ENSRNOG00000052600	143
ENSRNOG00000059741	5
ENSRNOG00000058422	0
ENSRNOG00000059572	50
ENSRNOG00000054459	11
ENSRNOG00000061893	146
ENSRNOG00000053234	881
ENSRNOG00000060004	1
ENSRNOG00000061039	502
ENSRNOG00000056098	278
ENSRNOG00000060293	317
ENSRNOG00000055716	7
ENSRNOG00000055796	0
ENSRNOG00000055581	0
ENSRNOG00000057852	16
ENSRNOG00000057848	1706
ENSRNOG00000054831	0
ENSRNOG00000056257	2363
ENSRNOG00000054371	5909
ENSRNOG00000053450	1174
ENSRNOG00000053124	0
ENSRNOG00000055798	0
ENSRNOG00000056884	0
ENSRNOG00000060745	2
ENSRNOG00000060612	0
ENSRNOG00000057399	0
ENSRNOG00000057453	0
ENSRNOG00000056886	0
ENSRNOG00000060727	0
ENSRNOG00000051974	0
ENSRNOG00000056469	0
ENSRNOG00000054438	0
ENSRNOG00000048635	0
ENSRNOG00000056036	162
ENSRNOG00000056327	3
ENSRNOG00000057050	7
ENSRNOG00000055298	12
ENSRNOG00000054417	0
ENSRNOG00000048100	0
ENSRNOG00000046198	0
ENSRNOG00000027550	939
ENSRNOG00000027514	3257
ENSRNOG00000043328	819
ENSRNOG00000027487	1882
ENSRNOG00000027459	390
ENSRNOG00000019626	16
ENSRNOG00000060429	163
ENSRNOG00000019623	76
ENSRNOG00000027436	155
ENSRNOG00000051968	0
ENSRNOG00000038445	6
ENSRNOG00000019453	1139
ENSRNOG00000031113	138
ENSRNOG00000031459	191
ENSRNOG00000031328	404
ENSRNOG00000045583	18
ENSRNOG00000019376	401
ENSRNOG00000026861	311
ENSRNOG00000050831	0
ENSRNOG00000047703	1
ENSRNOG00000046317	0
ENSRNOG00000019280	24
ENSRNOG00000019127	118
ENSRNOG00000048663	0
ENSRNOG00000046802	0
ENSRNOG00000049902	0
ENSRNOG00000055247	0
ENSRNOG00000060288	0
ENSRNOG00000033061	0
ENSRNOG00000057670	0
ENSRNOG00000049720	0
ENSRNOG00000049529	0
ENSRNOG00000047370	0
ENSRNOG00000047230	209
ENSRNOG00000031210	0
ENSRNOG00000032062	0
ENSRNOG00000034101	5
ENSRNOG00000032817	1
ENSRNOG00000047429	0
ENSRNOG00000028882	3
ENSRNOG00000052304	0
ENSRNOG00000033483	3
ENSRNOG00000032226	0
ENSRNOG00000059074	3
ENSRNOG00000028877	0
ENSRNOG00000031178	4
ENSRNOG00000019082	1
ENSRNOG00000050887	0
ENSRNOG00000029852	0
ENSRNOG00000002628	0
ENSRNOG00000049274	0
ENSRNOG00000047610	0
ENSRNOG00000048033	0
ENSRNOG00000047242	0
ENSRNOG00000046455	0
ENSRNOG00000055229	0
ENSRNOG00000049847	0
ENSRNOG00000049412	0
ENSRNOG00000051882	0
ENSRNOG00000048370	0
ENSRNOG00000062307	0
ENSRNOG00000047540	0
ENSRNOG00000047013	0
ENSRNOG00000042030	0
ENSRNOG00000015707	0
ENSRNOG00000002641	0
ENSRNOG00000015271	86
ENSRNOG00000056113	0
ENSRNOG00000050476	58
ENSRNOG00000060875	0
ENSRNOG00000015598	20
ENSRNOG00000050407	5
ENSRNOG00000046153	4
ENSRNOG00000047061	32
ENSRNOG00000022742	137
ENSRNOG00000059513	2
ENSRNOG00000015825	200
ENSRNOG00000015956	1382
ENSRNOG00000055983	0
ENSRNOG00000057261	0
ENSRNOG00000046704	0
ENSRNOG00000054183	40
ENSRNOG00000014791	8535
ENSRNOG00000048353	0
ENSRNOG00000015071	34
ENSRNOG00000061569	0
ENSRNOG00000041209	0
ENSRNOG00000015254	0
ENSRNOG00000047512	0
ENSRNOG00000045783	0
ENSRNOG00000015289	0
ENSRNOG00000030070	0
ENSRNOG00000057132	0
ENSRNOG00000042502	151
ENSRNOG00000042777	186
ENSRNOG00000015322	45
ENSRNOG00000051384	112
ENSRNOG00000034184	105
ENSRNOG00000033906	174
ENSRNOG00000049014	0
ENSRNOG00000022129	1
ENSRNOG00000015517	1212
ENSRNOG00000015456	171
ENSRNOG00000022994	0
ENSRNOG00000042719	0
ENSRNOG00000021996	0
ENSRNOG00000038674	0
ENSRNOG00000060136	0
ENSRNOG00000032891	0
ENSRNOG00000036304	0
ENSRNOG00000048505	0
ENSRNOG00000021913	0
ENSRNOG00000053141	0
ENSRNOG00000049710	0
ENSRNOG00000033755	0
ENSRNOG00000031899	0
ENSRNOG00000038647	0
ENSRNOG00000058224	0
ENSRNOG00000038644	0
ENSRNOG00000058893	0
ENSRNOG00000032913	0
ENSRNOG00000015743	0
ENSRNOG00000015753	5278
ENSRNOG00000015914	2142
ENSRNOG00000015997	424
ENSRNOG00000016274	202
ENSRNOG00000054623	0
ENSRNOG00000016279	163
ENSRNOG00000046037	0
ENSRNOG00000028628	550
ENSRNOG00000016565	65
ENSRNOG00000016574	316
ENSRNOG00000016608	215
ENSRNOG00000042927	0
ENSRNOG00000038625	0
ENSRNOG00000016687	143
ENSRNOG00000042414	647
ENSRNOG00000038622	239
ENSRNOG00000050348	196
ENSRNOG00000016829	120
ENSRNOG00000016877	3184
ENSRNOG00000016930	1171
ENSRNOG00000017127	1913
ENSRNOG00000017306	63
ENSRNOG00000042528	14
ENSRNOG00000017386	0
ENSRNOG00000033173	0
ENSRNOG00000038616	12
ENSRNOG00000017508	605
ENSRNOG00000058451	2
ENSRNOG00000028273	128
ENSRNOG00000017673	11358
ENSRNOG00000017795	1163
ENSRNOG00000018090	3583
ENSRNOG00000038607	34
ENSRNOG00000058906	15
ENSRNOG00000018217	3082
ENSRNOG00000038600	61
ENSRNOG00000018250	7
ENSRNOG00000028041	28
ENSRNOG00000053828	2660
ENSRNOG00000027942	24
ENSRNOG00000027919	287
ENSRNOG00000057297	1
ENSRNOG00000053253	7
ENSRNOG00000047204	2
ENSRNOG00000049759	0
ENSRNOG00000018458	0
ENSRNOG00000027855	0
ENSRNOG00000046577	0
ENSRNOG00000027843	0
ENSRNOG00000027811	4
ENSRNOG00000048238	0
ENSRNOG00000046683	4
ENSRNOG00000027808	11
ENSRNOG00000018616	52
ENSRNOG00000018621	112
ENSRNOG00000018642	6527
ENSRNOG00000032699	15723
ENSRNOG00000059590	0
ENSRNOG00000027733	13
ENSRNOG00000027705	0
ENSRNOG00000015527	0
ENSRNOG00000038497	0
ENSRNOG00000038479	0
ENSRNOG00000046339	0
ENSRNOG00000031562	0
ENSRNOG00000049668	0
ENSRNOG00000048095	1
ENSRNOG00000030886	0
ENSRNOG00000047490	0
ENSRNOG00000047206	5
ENSRNOG00000014181	0
ENSRNOG00000032819	0
ENSRNOG00000014186	141
ENSRNOG00000014193	56
ENSRNOG00000026764	0
ENSRNOG00000056949	0
ENSRNOG00000056331	2
ENSRNOG00000054798	0
ENSRNOG00000061661	1
ENSRNOG00000061148	0
ENSRNOG00000014787	0
ENSRNOG00000052287	0
ENSRNOG00000046669	0
ENSRNOG00000056605	0
ENSRNOG00000047986	0
ENSRNOG00000054447	0
ENSRNOG00000031005	0
ENSRNOG00000048028	11
ENSRNOG00000052468	0
ENSRNOG00000022227	48
ENSRNOG00000013548	19
ENSRNOG00000033146	9
ENSRNOG00000038276	0
ENSRNOG00000013890	0
ENSRNOG00000038251	0
ENSRNOG00000051483	4909
ENSRNOG00000028449	4
ENSRNOG00000013023	1314
ENSRNOG00000059444	0
ENSRNOG00000011346	185
ENSRNOG00000011262	381
ENSRNOG00000021800	20
ENSRNOG00000001494	2997
ENSRNOG00000001493	748
ENSRNOG00000001492	8134
ENSRNOG00000021390	387
ENSRNOG00000047575	195
ENSRNOG00000060587	1
ENSRNOG00000049028	58
ENSRNOG00000047800	17
ENSRNOG00000049661	303
ENSRNOG00000048848	1655
ENSRNOG00000015128	1190
ENSRNOG00000053001	0
ENSRNOG00000015229	1019
ENSRNOG00000015304	601
ENSRNOG00000015376	452
ENSRNOG00000015852	4595
ENSRNOG00000038205	1
ENSRNOG00000028617	6
ENSRNOG00000046915	0
ENSRNOG00000015865	1254
ENSRNOG00000034106	0
ENSRNOG00000015948	104
ENSRNOG00000016055	962
ENSRNOG00000016145	4514
ENSRNOG00000016434	199
ENSRNOG00000052256	4222
ENSRNOG00000016701	104
ENSRNOG00000016756	5
ENSRNOG00000016770	27035
ENSRNOG00000016863	6750
ENSRNOG00000027944	1917
ENSRNOG00000027936	69
ENSRNOG00000016907	1946
ENSRNOG00000017198	36
ENSRNOG00000042250	0
ENSRNOG00000027607	0
ENSRNOG00000027288	0
ENSRNOG00000029485	0
ENSRNOG00000034000	0
ENSRNOG00000017519	0
ENSRNOG00000017620	0
ENSRNOG00000042158	0
ENSRNOG00000032940	0
ENSRNOG00000017699	3
ENSRNOG00000038101	0
ENSRNOG00000026891	0
ENSRNOG00000051815	0
ENSRNOG00000057645	27
ENSRNOG00000013395	12
ENSRNOG00000013767	128
ENSRNOG00000013847	520
ENSRNOG00000038088	1
ENSRNOG00000014132	712
ENSRNOG00000038087	0
ENSRNOG00000014252	586
ENSRNOG00000014256	2
ENSRNOG00000014353	1698
ENSRNOG00000061526	57
ENSRNOG00000014984	1666
ENSRNOG00000015085	994
ENSRNOG00000047435	3
ENSRNOG00000060146	35
ENSRNOG00000008815	162
ENSRNOG00000015413	607
ENSRNOG00000015844	670
ENSRNOG00000015860	139
ENSRNOG00000030127	1885
ENSRNOG00000035565	3
ENSRNOG00000016362	67
ENSRNOG00000025890	686
ENSRNOG00000056238	0
ENSRNOG00000016367	262
ENSRNOG00000059266	3
ENSRNOG00000016603	1380
ENSRNOG00000046667	205
ENSRNOG00000017839	386
ENSRNOG00000016825	99
ENSRNOG00000025350	93
ENSRNOG00000017753	632
ENSRNOG00000036303	5
ENSRNOG00000018101	4
ENSRNOG00000016837	4
ENSRNOG00000029745	0
ENSRNOG00000017069	1680
ENSRNOG00000052756	0
ENSRNOG00000060041	4
ENSRNOG00000017448	38
ENSRNOG00000017463	147
ENSRNOG00000017468	162
ENSRNOG00000043378	50
ENSRNOG00000017692	2823
ENSRNOG00000049772	94
ENSRNOG00000049605	3
ENSRNOG00000046000	1509
ENSRNOG00000033235	61
ENSRNOG00000018255	3201
ENSRNOG00000018402	1
ENSRNOG00000018405	3
ENSRNOG00000018426	42
ENSRNOG00000018454	41607
ENSRNOG00000018556	1037
ENSRNOG00000018730	209
ENSRNOG00000029399	250
ENSRNOG00000018953	1
ENSRNOG00000043416	13
ENSRNOG00000031391	0
ENSRNOG00000054552	0
ENSRNOG00000047795	0
ENSRNOG00000043088	0
ENSRNOG00000019202	57
ENSRNOG00000024630	0
ENSRNOG00000019260	0
ENSRNOG00000029336	3097
ENSRNOG00000056832	10
ENSRNOG00000029022	97
ENSRNOG00000032625	193
ENSRNOG00000054609	223
ENSRNOG00000024376	167
ENSRNOG00000019416	847
ENSRNOG00000055608	802
ENSRNOG00000019427	0
ENSRNOG00000019432	39
ENSRNOG00000019440	11
ENSRNOG00000019596	508
ENSRNOG00000024257	5
ENSRNOG00000037931	21
ENSRNOG00000024243	3947
ENSRNOG00000019802	411
ENSRNOG00000050032	20
ENSRNOG00000046500	960
ENSRNOG00000019862	2
ENSRNOG00000019915	1019
ENSRNOG00000024065	201
ENSRNOG00000019982	150
ENSRNOG00000055259	24
ENSRNOG00000019999	0
ENSRNOG00000020057	0
ENSRNOG00000033358	0
ENSRNOG00000049821	0
ENSRNOG00000045922	0
ENSRNOG00000049317	0
ENSRNOG00000048783	1
ENSRNOG00000050105	0
