Geneid	15-FC
ENSRNOG00000026501	0
ENSRNOG00000016253	0
ENSRNOG00000061518	2
ENSRNOG00000025327	78
ENSRNOG00000016923	1582
ENSRNOG00000017302	0
ENSRNOG00000017930	572
ENSRNOG00000053180	0
ENSRNOG00000047971	0
ENSRNOG00000049394	11
ENSRNOG00000012720	0
ENSRNOG00000060323	0
ENSRNOG00000057164	0
ENSRNOG00000012742	0
ENSRNOG00000058487	0
ENSRNOG00000055826	0
ENSRNOG00000053323	0
ENSRNOG00000056842	0
ENSRNOG00000033609	0
ENSRNOG00000054020	0
ENSRNOG00000054169	0
ENSRNOG00000057928	0
ENSRNOG00000057721	0
ENSRNOG00000016812	3
ENSRNOG00000047117	0
ENSRNOG00000023053	1394
ENSRNOG00000049434	0
ENSRNOG00000052375	0
ENSRNOG00000017095	7
ENSRNOG00000055337	1
ENSRNOG00000057357	0
ENSRNOG00000017150	383
ENSRNOG00000043733	0
ENSRNOG00000034075	3304
ENSRNOG00000017254	812
ENSRNOG00000017601	353
ENSRNOG00000052644	1
ENSRNOG00000017613	857
ENSRNOG00000055880	0
ENSRNOG00000017678	21
ENSRNOG00000058077	366
ENSRNOG00000032150	3071
ENSRNOG00000055957	0
ENSRNOG00000047406	139
ENSRNOG00000027422	331
ENSRNOG00000017826	431
ENSRNOG00000042308	53
ENSRNOG00000058041	2
ENSRNOG00000051377	608
ENSRNOG00000059310	1
ENSRNOG00000017963	151
ENSRNOG00000049259	149
ENSRNOG00000016462	184
ENSRNOG00000056694	18
ENSRNOG00000049256	0
ENSRNOG00000046712	0
ENSRNOG00000054816	0
ENSRNOG00000049881	1
ENSRNOG00000047145	219
ENSRNOG00000046353	76
ENSRNOG00000054466	38
ENSRNOG00000057057	9
ENSRNOG00000053328	20
ENSRNOG00000023081	0
ENSRNOG00000016368	435
ENSRNOG00000016286	3
ENSRNOG00000053056	0
ENSRNOG00000016011	349
ENSRNOG00000019582	310
ENSRNOG00000055235	0
ENSRNOG00000019549	758
ENSRNOG00000019544	125
ENSRNOG00000019501	568
ENSRNOG00000019489	508
ENSRNOG00000054876	4
ENSRNOG00000024280	6
ENSRNOG00000019358	21
ENSRNOG00000057689	0
ENSRNOG00000055223	0
ENSRNOG00000055166	0
ENSRNOG00000018960	16031
ENSRNOG00000052241	0
ENSRNOG00000018858	2
ENSRNOG00000053113	8
ENSRNOG00000018808	676
ENSRNOG00000054156	0
ENSRNOG00000024077	31
ENSRNOG00000018773	213
ENSRNOG00000059321	3
ENSRNOG00000055161	6
ENSRNOG00000018690	986
ENSRNOG00000033265	0
ENSRNOG00000059050	0
ENSRNOG00000059359	0
ENSRNOG00000060413	0
ENSRNOG00000018191	18
ENSRNOG00000060991	9
ENSRNOG00000059866	320
ENSRNOG00000018163	653
ENSRNOG00000055098	1
ENSRNOG00000018052	228
ENSRNOG00000004144	17
ENSRNOG00000060056	0
ENSRNOG00000016919	1227
ENSRNOG00000057561	10
ENSRNOG00000016728	1356
ENSRNOG00000056223	323
ENSRNOG00000023531	4
ENSRNOG00000016490	33
ENSRNOG00000059546	3
ENSRNOG00000054504	5
ENSRNOG00000053507	0
ENSRNOG00000053052	0
ENSRNOG00000017030	1961
ENSRNOG00000016973	259
ENSRNOG00000029049	855
ENSRNOG00000058103	0
ENSRNOG00000046874	229
ENSRNOG00000017114	2802
ENSRNOG00000017889	271
ENSRNOG00000018007	569
ENSRNOG00000018012	1913
ENSRNOG00000018158	1300
ENSRNOG00000018207	117
ENSRNOG00000018321	1
ENSRNOG00000018524	2450
ENSRNOG00000058299	0
ENSRNOG00000018762	65
ENSRNOG00000018915	24
ENSRNOG00000058258	3
ENSRNOG00000018935	57
ENSRNOG00000030210	152
ENSRNOG00000054760	0
ENSRNOG00000058069	0
ENSRNOG00000019048	2408
ENSRNOG00000019091	1039
ENSRNOG00000019189	346
ENSRNOG00000013975	83
ENSRNOG00000014160	1637
ENSRNOG00000058152	0
ENSRNOG00000051969	2
ENSRNOG00000014582	355
ENSRNOG00000023140	48
ENSRNOG00000014965	5
ENSRNOG00000014971	188
ENSRNOG00000014997	1488
ENSRNOG00000051780	0
ENSRNOG00000056441	0
ENSRNOG00000016337	0
ENSRNOG00000016625	28
ENSRNOG00000053944	0
ENSRNOG00000022946	32
ENSRNOG00000017223	12
ENSRNOG00000017412	0
ENSRNOG00000017419	937
ENSRNOG00000059864	0
ENSRNOG00000055981	0
ENSRNOG00000017731	1029
ENSRNOG00000054620	53
ENSRNOG00000055141	2
ENSRNOG00000055547	59
ENSRNOG00000048297	123
ENSRNOG00000060475	88
ENSRNOG00000017367	1
ENSRNOG00000049044	0
ENSRNOG00000011243	3
ENSRNOG00000011310	1418
ENSRNOG00000012229	2
ENSRNOG00000024172	6
ENSRNOG00000024149	181
ENSRNOG00000024140	536
ENSRNOG00000012415	1632
ENSRNOG00000012964	1
ENSRNOG00000055093	266
ENSRNOG00000013190	390
ENSRNOG00000057484	2
ENSRNOG00000052521	0
ENSRNOG00000013194	1896
ENSRNOG00000060227	0
ENSRNOG00000039255	6
ENSRNOG00000013374	0
ENSRNOG00000033901	0
ENSRNOG00000047027	0
ENSRNOG00000053284	0
ENSRNOG00000023753	1298
ENSRNOG00000051938	16
ENSRNOG00000058564	8
ENSRNOG00000056439	0
ENSRNOG00000054756	5
ENSRNOG00000052956	0
ENSRNOG00000059551	0
ENSRNOG00000051553	0
ENSRNOG00000059913	0
ENSRNOG00000055136	0
ENSRNOG00000053004	0
ENSRNOG00000061719	1
ENSRNOG00000060438	35
ENSRNOG00000055577	0
ENSRNOG00000046250	0
ENSRNOG00000052093	0
ENSRNOG00000054056	1
ENSRNOG00000030145	0
ENSRNOG00000055830	0
ENSRNOG00000052700	0
ENSRNOG00000059261	0
ENSRNOG00000057320	0
ENSRNOG00000054834	0
ENSRNOG00000013671	0
ENSRNOG00000022921	1385
ENSRNOG00000014166	5
ENSRNOG00000061057	0
ENSRNOG00000010529	220
ENSRNOG00000058989	0
ENSRNOG00000061383	0
ENSRNOG00000015609	173
ENSRNOG00000059948	1
ENSRNOG00000055517	0
ENSRNOG00000053938	2
ENSRNOG00000058803	1
ENSRNOG00000060933	1
ENSRNOG00000051787	13
ENSRNOG00000015597	376
ENSRNOG00000061312	514
ENSRNOG00000015293	2
ENSRNOG00000015230	497
ENSRNOG00000059984	169
ENSRNOG00000058790	1699
ENSRNOG00000001488	1438
ENSRNOG00000001489	308
ENSRNOG00000001490	278
ENSRNOG00000021493	25
ENSRNOG00000056729	6
ENSRNOG00000014434	658
ENSRNOG00000048190	434
ENSRNOG00000052286	0
ENSRNOG00000061593	0
ENSRNOG00000056478	1
ENSRNOG00000057242	0
ENSRNOG00000012692	219
ENSRNOG00000012988	1732
ENSRNOG00000047387	2
ENSRNOG00000035654	4
ENSRNOG00000035453	5
ENSRNOG00000035572	2
ENSRNOG00000039076	463
ENSRNOG00000010994	80
ENSRNOG00000011174	26
ENSRNOG00000060169	0
ENSRNOG00000042605	0
ENSRNOG00000045732	0
ENSRNOG00000052154	0
ENSRNOG00000061043	0
ENSRNOG00000011234	25
ENSRNOG00000051757	0
ENSRNOG00000054409	0
ENSRNOG00000052260	0
ENSRNOG00000060271	0
ENSRNOG00000055538	0
ENSRNOG00000056833	0
ENSRNOG00000047498	0
ENSRNOG00000011282	6900
ENSRNOG00000050623	4
ENSRNOG00000060596	0
ENSRNOG00000059492	290
ENSRNOG00000032996	0
ENSRNOG00000028807	0
ENSRNOG00000060716	0
ENSRNOG00000052406	115
ENSRNOG00000051578	41
ENSRNOG00000042347	39
ENSRNOG00000042826	53
ENSRNOG00000060256	2
ENSRNOG00000058436	20
ENSRNOG00000043341	101
ENSRNOG00000042547	2
ENSRNOG00000025949	0
ENSRNOG00000047128	0
ENSRNOG00000058030	147
ENSRNOG00000057250	27
ENSRNOG00000051570	43
ENSRNOG00000054919	0
ENSRNOG00000055824	0
ENSRNOG00000047884	31
ENSRNOG00000026569	275
ENSRNOG00000028767	2
ENSRNOG00000051875	3
ENSRNOG00000061533	125
ENSRNOG00000059824	16
ENSRNOG00000055124	40
ENSRNOG00000011675	200
ENSRNOG00000029458	0
ENSRNOG00000058286	0
ENSRNOG00000054736	0
ENSRNOG00000047616	0
ENSRNOG00000060529	0
ENSRNOG00000053825	0
ENSRNOG00000054778	0
ENSRNOG00000056653	0
ENSRNOG00000055843	0
ENSRNOG00000058214	0
ENSRNOG00000057219	0
ENSRNOG00000055529	0
ENSRNOG00000009146	0
ENSRNOG00000058087	0
ENSRNOG00000054954	15
ENSRNOG00000053260	17
ENSRNOG00000058538	2
ENSRNOG00000058909	66
ENSRNOG00000055179	3
ENSRNOG00000052600	119
ENSRNOG00000059741	2
ENSRNOG00000058422	4
ENSRNOG00000059572	7
ENSRNOG00000054459	5
ENSRNOG00000061893	126
ENSRNOG00000053234	1026
ENSRNOG00000060004	1
ENSRNOG00000061039	457
ENSRNOG00000056098	300
ENSRNOG00000060293	358
ENSRNOG00000055716	10
ENSRNOG00000055796	0
ENSRNOG00000055581	0
ENSRNOG00000057852	11
ENSRNOG00000057848	1789
ENSRNOG00000054831	0
ENSRNOG00000056257	2569
ENSRNOG00000054371	3221
ENSRNOG00000053450	1124
ENSRNOG00000053124	0
ENSRNOG00000055798	0
ENSRNOG00000056884	0
ENSRNOG00000060745	1
ENSRNOG00000060612	0
ENSRNOG00000057399	0
ENSRNOG00000057453	0
ENSRNOG00000056886	0
ENSRNOG00000060727	0
ENSRNOG00000051974	0
ENSRNOG00000056469	0
ENSRNOG00000054438	0
ENSRNOG00000048635	0
ENSRNOG00000056036	161
ENSRNOG00000056327	4
ENSRNOG00000057050	4
ENSRNOG00000055298	4
ENSRNOG00000054417	0
ENSRNOG00000048100	0
ENSRNOG00000046198	0
ENSRNOG00000027550	745
ENSRNOG00000027514	2915
ENSRNOG00000043328	802
ENSRNOG00000027487	2099
ENSRNOG00000027459	454
ENSRNOG00000019626	31
ENSRNOG00000060429	199
ENSRNOG00000019623	59
ENSRNOG00000027436	170
ENSRNOG00000051968	0
ENSRNOG00000038445	2
ENSRNOG00000019453	1177
ENSRNOG00000031113	128
ENSRNOG00000031459	247
ENSRNOG00000031328	610
ENSRNOG00000045583	4
ENSRNOG00000019376	541
ENSRNOG00000026861	326
ENSRNOG00000050831	0
ENSRNOG00000047703	0
ENSRNOG00000046317	0
ENSRNOG00000019280	15
ENSRNOG00000019127	153
ENSRNOG00000048663	0
ENSRNOG00000046802	0
ENSRNOG00000049902	0
ENSRNOG00000055247	0
ENSRNOG00000060288	4
ENSRNOG00000033061	0
ENSRNOG00000057670	0
ENSRNOG00000049720	0
ENSRNOG00000049529	0
ENSRNOG00000047370	0
ENSRNOG00000047230	190
ENSRNOG00000031210	0
ENSRNOG00000032062	0
ENSRNOG00000034101	0
ENSRNOG00000032817	1
ENSRNOG00000047429	0
ENSRNOG00000028882	1
ENSRNOG00000052304	0
ENSRNOG00000033483	0
ENSRNOG00000032226	1
ENSRNOG00000059074	2
ENSRNOG00000028877	0
ENSRNOG00000031178	3
ENSRNOG00000019082	1
ENSRNOG00000050887	0
ENSRNOG00000029852	0
ENSRNOG00000002628	1
ENSRNOG00000049274	0
ENSRNOG00000047610	0
ENSRNOG00000048033	0
ENSRNOG00000047242	0
ENSRNOG00000046455	0
ENSRNOG00000055229	1
ENSRNOG00000049847	0
ENSRNOG00000049412	0
ENSRNOG00000051882	0
ENSRNOG00000048370	0
ENSRNOG00000062307	0
ENSRNOG00000047540	0
ENSRNOG00000047013	0
ENSRNOG00000042030	0
ENSRNOG00000015707	0
ENSRNOG00000002641	0
ENSRNOG00000015271	114
ENSRNOG00000056113	1
ENSRNOG00000050476	88
ENSRNOG00000060875	0
ENSRNOG00000015598	24
ENSRNOG00000050407	2
ENSRNOG00000046153	10
ENSRNOG00000047061	27
ENSRNOG00000022742	133
ENSRNOG00000059513	2
ENSRNOG00000015825	249
ENSRNOG00000015956	1204
ENSRNOG00000055983	0
ENSRNOG00000057261	0
ENSRNOG00000046704	1
ENSRNOG00000054183	21
ENSRNOG00000014791	9245
ENSRNOG00000048353	0
ENSRNOG00000015071	28
ENSRNOG00000061569	0
ENSRNOG00000041209	0
ENSRNOG00000015254	0
ENSRNOG00000047512	0
ENSRNOG00000045783	0
ENSRNOG00000015289	0
ENSRNOG00000030070	0
ENSRNOG00000057132	0
ENSRNOG00000042502	106
ENSRNOG00000042777	160
ENSRNOG00000015322	62
ENSRNOG00000051384	59
ENSRNOG00000034184	109
ENSRNOG00000033906	240
ENSRNOG00000049014	0
ENSRNOG00000022129	1
ENSRNOG00000015517	1241
ENSRNOG00000015456	165
ENSRNOG00000022994	1
ENSRNOG00000042719	0
ENSRNOG00000021996	0
ENSRNOG00000038674	0
ENSRNOG00000060136	0
ENSRNOG00000032891	0
ENSRNOG00000036304	0
ENSRNOG00000048505	0
ENSRNOG00000021913	0
ENSRNOG00000053141	0
ENSRNOG00000049710	0
ENSRNOG00000033755	0
ENSRNOG00000031899	0
ENSRNOG00000038647	0
ENSRNOG00000058224	0
ENSRNOG00000038644	0
ENSRNOG00000058893	0
ENSRNOG00000032913	2
ENSRNOG00000015743	0
ENSRNOG00000015753	5214
ENSRNOG00000015914	2351
ENSRNOG00000015997	436
ENSRNOG00000016274	164
ENSRNOG00000054623	0
ENSRNOG00000016279	195
ENSRNOG00000046037	0
ENSRNOG00000028628	645
ENSRNOG00000016565	108
ENSRNOG00000016574	437
ENSRNOG00000016608	233
ENSRNOG00000042927	0
ENSRNOG00000038625	0
ENSRNOG00000016687	232
ENSRNOG00000042414	690
ENSRNOG00000038622	248
ENSRNOG00000050348	270
ENSRNOG00000016829	139
ENSRNOG00000016877	3498
ENSRNOG00000016930	1192
ENSRNOG00000017127	1850
ENSRNOG00000017306	57
ENSRNOG00000042528	12
ENSRNOG00000017386	2
ENSRNOG00000033173	0
ENSRNOG00000038616	12
ENSRNOG00000017508	679
ENSRNOG00000058451	12
ENSRNOG00000028273	117
ENSRNOG00000017673	10801
ENSRNOG00000017795	1203
ENSRNOG00000018090	4144
ENSRNOG00000038607	22
ENSRNOG00000058906	16
ENSRNOG00000018217	2303
ENSRNOG00000038600	55
ENSRNOG00000018250	2
ENSRNOG00000028041	30
ENSRNOG00000053828	2819
ENSRNOG00000027942	24
ENSRNOG00000027919	296
ENSRNOG00000057297	3
ENSRNOG00000053253	6
ENSRNOG00000047204	5
ENSRNOG00000049759	0
ENSRNOG00000018458	3
ENSRNOG00000027855	0
ENSRNOG00000046577	0
ENSRNOG00000027843	0
ENSRNOG00000027811	1
ENSRNOG00000048238	0
ENSRNOG00000046683	5
ENSRNOG00000027808	14
ENSRNOG00000018616	57
ENSRNOG00000018621	108
ENSRNOG00000018642	6333
ENSRNOG00000032699	14791
ENSRNOG00000059590	1
ENSRNOG00000027733	16
ENSRNOG00000027705	0
ENSRNOG00000015527	0
ENSRNOG00000038497	0
ENSRNOG00000038479	0
ENSRNOG00000046339	0
ENSRNOG00000031562	0
ENSRNOG00000049668	0
ENSRNOG00000048095	1
ENSRNOG00000030886	0
ENSRNOG00000047490	0
ENSRNOG00000047206	1
ENSRNOG00000014181	0
ENSRNOG00000032819	0
ENSRNOG00000014186	162
ENSRNOG00000014193	71
ENSRNOG00000026764	0
ENSRNOG00000056949	0
ENSRNOG00000056331	2
ENSRNOG00000054798	0
ENSRNOG00000061661	2
ENSRNOG00000061148	0
ENSRNOG00000014787	0
ENSRNOG00000052287	0
ENSRNOG00000046669	0
ENSRNOG00000056605	0
ENSRNOG00000047986	0
ENSRNOG00000054447	0
ENSRNOG00000031005	0
ENSRNOG00000048028	11
ENSRNOG00000052468	0
ENSRNOG00000022227	48
ENSRNOG00000013548	10
ENSRNOG00000033146	8
ENSRNOG00000038276	0
ENSRNOG00000013890	0
ENSRNOG00000038251	4
ENSRNOG00000051483	4320
ENSRNOG00000028449	2
ENSRNOG00000013023	1264
ENSRNOG00000059444	1
ENSRNOG00000011346	344
ENSRNOG00000011262	517
ENSRNOG00000021800	17
ENSRNOG00000001494	3377
ENSRNOG00000001493	563
ENSRNOG00000001492	7859
ENSRNOG00000021390	300
ENSRNOG00000047575	204
ENSRNOG00000060587	3
ENSRNOG00000049028	48
ENSRNOG00000047800	28
ENSRNOG00000049661	408
ENSRNOG00000048848	1883
ENSRNOG00000015128	1245
ENSRNOG00000053001	0
ENSRNOG00000015229	1174
ENSRNOG00000015304	497
ENSRNOG00000015376	338
ENSRNOG00000015852	5260
ENSRNOG00000038205	0
ENSRNOG00000028617	7
ENSRNOG00000046915	0
ENSRNOG00000015865	897
ENSRNOG00000034106	1
ENSRNOG00000015948	131
ENSRNOG00000016055	1030
ENSRNOG00000016145	4600
ENSRNOG00000016434	320
ENSRNOG00000052256	3660
ENSRNOG00000016701	101
ENSRNOG00000016756	8
ENSRNOG00000016770	23488
ENSRNOG00000016863	7363
ENSRNOG00000027944	1864
ENSRNOG00000027936	121
ENSRNOG00000016907	1954
ENSRNOG00000017198	37
ENSRNOG00000042250	0
ENSRNOG00000027607	0
ENSRNOG00000027288	0
ENSRNOG00000029485	0
ENSRNOG00000034000	0
ENSRNOG00000017519	0
ENSRNOG00000017620	0
ENSRNOG00000042158	0
ENSRNOG00000032940	0
ENSRNOG00000017699	0
ENSRNOG00000038101	0
ENSRNOG00000026891	1
ENSRNOG00000051815	1
ENSRNOG00000057645	45
ENSRNOG00000013395	10
ENSRNOG00000013767	163
ENSRNOG00000013847	531
ENSRNOG00000038088	0
ENSRNOG00000014132	754
ENSRNOG00000038087	0
ENSRNOG00000014252	705
ENSRNOG00000014256	3
ENSRNOG00000014353	1879
ENSRNOG00000061526	87
ENSRNOG00000014984	1700
ENSRNOG00000015085	1113
ENSRNOG00000047435	13
ENSRNOG00000060146	76
ENSRNOG00000008815	189
ENSRNOG00000015413	509
ENSRNOG00000015844	613
ENSRNOG00000015860	65
ENSRNOG00000030127	1486
ENSRNOG00000035565	1
ENSRNOG00000016362	132
ENSRNOG00000025890	707
ENSRNOG00000056238	2
ENSRNOG00000016367	280
ENSRNOG00000059266	7
ENSRNOG00000016603	1506
ENSRNOG00000046667	255
ENSRNOG00000017839	423
ENSRNOG00000016825	92
ENSRNOG00000025350	93
ENSRNOG00000017753	713
ENSRNOG00000036303	4
ENSRNOG00000018101	6
ENSRNOG00000016837	6
ENSRNOG00000029745	0
ENSRNOG00000017069	1409
ENSRNOG00000052756	0
ENSRNOG00000060041	2
ENSRNOG00000017448	23
ENSRNOG00000017463	139
ENSRNOG00000017468	147
ENSRNOG00000043378	32
ENSRNOG00000017692	3373
ENSRNOG00000049772	105
ENSRNOG00000049605	11
ENSRNOG00000046000	1299
ENSRNOG00000033235	70
ENSRNOG00000018255	3439
ENSRNOG00000018402	3
ENSRNOG00000018405	5
ENSRNOG00000018426	32
ENSRNOG00000018454	39533
ENSRNOG00000018556	1119
ENSRNOG00000018730	234
ENSRNOG00000029399	438
ENSRNOG00000018953	1
ENSRNOG00000043416	26
ENSRNOG00000031391	2
ENSRNOG00000054552	0
ENSRNOG00000047795	0
ENSRNOG00000043088	0
ENSRNOG00000019202	73
ENSRNOG00000024630	0
ENSRNOG00000019260	0
ENSRNOG00000029336	4276
ENSRNOG00000056832	9
ENSRNOG00000029022	111
ENSRNOG00000032625	160
ENSRNOG00000054609	234
ENSRNOG00000024376	236
ENSRNOG00000019416	738
ENSRNOG00000055608	841
ENSRNOG00000019427	0
ENSRNOG00000019432	16
ENSRNOG00000019440	33
ENSRNOG00000019596	539
ENSRNOG00000024257	5
ENSRNOG00000037931	8
ENSRNOG00000024243	3903
ENSRNOG00000019802	448
ENSRNOG00000050032	16
ENSRNOG00000046500	890
ENSRNOG00000019862	1
ENSRNOG00000019915	732
ENSRNOG00000024065	114
ENSRNOG00000019982	179
ENSRNOG00000055259	29
ENSRNOG00000019999	8
ENSRNOG00000020057	0
ENSRNOG00000033358	0
ENSRNOG00000049821	0
ENSRNOG00000045922	0
ENSRNOG00000049317	0
ENSRNOG00000048783	1
ENSRNOG00000050105	0
