Geneid	11-FC
ENSRNOG00000026501	0
ENSRNOG00000016253	0
ENSRNOG00000061518	1
ENSRNOG00000025327	69
ENSRNOG00000016923	1404
ENSRNOG00000017302	0
ENSRNOG00000017930	548
ENSRNOG00000053180	0
ENSRNOG00000047971	0
ENSRNOG00000049394	1
ENSRNOG00000012720	0
ENSRNOG00000060323	0
ENSRNOG00000057164	0
ENSRNOG00000012742	0
ENSRNOG00000058487	0
ENSRNOG00000055826	0
ENSRNOG00000053323	0
ENSRNOG00000056842	0
ENSRNOG00000033609	0
ENSRNOG00000054020	0
ENSRNOG00000054169	0
ENSRNOG00000057928	0
ENSRNOG00000057721	0
ENSRNOG00000016812	4
ENSRNOG00000047117	0
ENSRNOG00000023053	1509
ENSRNOG00000049434	0
ENSRNOG00000052375	0
ENSRNOG00000017095	12
ENSRNOG00000055337	0
ENSRNOG00000057357	0
ENSRNOG00000017150	354
ENSRNOG00000043733	0
ENSRNOG00000034075	2732
ENSRNOG00000017254	775
ENSRNOG00000017601	281
ENSRNOG00000052644	0
ENSRNOG00000017613	859
ENSRNOG00000055880	0
ENSRNOG00000017678	28
ENSRNOG00000058077	393
ENSRNOG00000032150	2982
ENSRNOG00000055957	0
ENSRNOG00000047406	156
ENSRNOG00000027422	268
ENSRNOG00000017826	387
ENSRNOG00000042308	32
ENSRNOG00000058041	2
ENSRNOG00000051377	634
ENSRNOG00000059310	0
ENSRNOG00000017963	136
ENSRNOG00000049259	112
ENSRNOG00000016462	132
ENSRNOG00000056694	35
ENSRNOG00000049256	0
ENSRNOG00000046712	0
ENSRNOG00000054816	0
ENSRNOG00000049881	2
ENSRNOG00000047145	180
ENSRNOG00000046353	62
ENSRNOG00000054466	41
ENSRNOG00000057057	5
ENSRNOG00000053328	11
ENSRNOG00000023081	0
ENSRNOG00000016368	325
ENSRNOG00000016286	4
ENSRNOG00000053056	0
ENSRNOG00000016011	209
ENSRNOG00000019582	407
ENSRNOG00000055235	0
ENSRNOG00000019549	624
ENSRNOG00000019544	92
ENSRNOG00000019501	514
ENSRNOG00000019489	439
ENSRNOG00000054876	1
ENSRNOG00000024280	2
ENSRNOG00000019358	26
ENSRNOG00000057689	0
ENSRNOG00000055223	0
ENSRNOG00000055166	0
ENSRNOG00000018960	13347
ENSRNOG00000052241	0
ENSRNOG00000018858	0
ENSRNOG00000053113	4
ENSRNOG00000018808	684
ENSRNOG00000054156	0
ENSRNOG00000024077	9
ENSRNOG00000018773	222
ENSRNOG00000059321	2
ENSRNOG00000055161	10
ENSRNOG00000018690	865
ENSRNOG00000033265	0
ENSRNOG00000059050	0
ENSRNOG00000059359	0
ENSRNOG00000060413	0
ENSRNOG00000018191	17
ENSRNOG00000060991	7
ENSRNOG00000059866	188
ENSRNOG00000018163	506
ENSRNOG00000055098	0
ENSRNOG00000018052	150
ENSRNOG00000004144	20
ENSRNOG00000060056	0
ENSRNOG00000016919	1056
ENSRNOG00000057561	8
ENSRNOG00000016728	1535
ENSRNOG00000056223	293
ENSRNOG00000023531	7
ENSRNOG00000016490	38
ENSRNOG00000059546	5
ENSRNOG00000054504	0
ENSRNOG00000053507	0
ENSRNOG00000053052	0
ENSRNOG00000017030	1677
ENSRNOG00000016973	232
ENSRNOG00000029049	868
ENSRNOG00000058103	0
ENSRNOG00000046874	177
ENSRNOG00000017114	2352
ENSRNOG00000017889	265
ENSRNOG00000018007	497
ENSRNOG00000018012	1630
ENSRNOG00000018158	1275
ENSRNOG00000018207	90
ENSRNOG00000018321	2
ENSRNOG00000018524	1295
ENSRNOG00000058299	0
ENSRNOG00000018762	54
ENSRNOG00000018915	12
ENSRNOG00000058258	1
ENSRNOG00000018935	36
ENSRNOG00000030210	83
ENSRNOG00000054760	0
ENSRNOG00000058069	0
ENSRNOG00000019048	2214
ENSRNOG00000019091	929
ENSRNOG00000019189	352
ENSRNOG00000013975	85
ENSRNOG00000014160	1351
ENSRNOG00000058152	1
ENSRNOG00000051969	1
ENSRNOG00000014582	272
ENSRNOG00000023140	23
ENSRNOG00000014965	2
ENSRNOG00000014971	218
ENSRNOG00000014997	1261
ENSRNOG00000051780	0
ENSRNOG00000056441	0
ENSRNOG00000016337	0
ENSRNOG00000016625	7
ENSRNOG00000053944	0
ENSRNOG00000022946	36
ENSRNOG00000017223	15
ENSRNOG00000017412	3
ENSRNOG00000017419	797
ENSRNOG00000059864	0
ENSRNOG00000055981	0
ENSRNOG00000017731	994
ENSRNOG00000054620	53
ENSRNOG00000055141	0
ENSRNOG00000055547	80
ENSRNOG00000048297	54
ENSRNOG00000060475	23
ENSRNOG00000017367	0
ENSRNOG00000049044	0
ENSRNOG00000011243	2
ENSRNOG00000011310	959
ENSRNOG00000012229	1
ENSRNOG00000024172	1
ENSRNOG00000024149	122
ENSRNOG00000024140	450
ENSRNOG00000012415	1283
ENSRNOG00000012964	2
ENSRNOG00000055093	256
ENSRNOG00000013190	302
ENSRNOG00000057484	3
ENSRNOG00000052521	0
ENSRNOG00000013194	1689
ENSRNOG00000060227	0
ENSRNOG00000039255	5
ENSRNOG00000013374	0
ENSRNOG00000033901	0
ENSRNOG00000047027	0
ENSRNOG00000053284	0
ENSRNOG00000023753	1427
ENSRNOG00000051938	20
ENSRNOG00000058564	4
ENSRNOG00000056439	1
ENSRNOG00000054756	1
ENSRNOG00000052956	0
ENSRNOG00000059551	0
ENSRNOG00000051553	0
ENSRNOG00000059913	0
ENSRNOG00000055136	0
ENSRNOG00000053004	0
ENSRNOG00000061719	0
ENSRNOG00000060438	12
ENSRNOG00000055577	0
ENSRNOG00000046250	0
ENSRNOG00000052093	0
ENSRNOG00000054056	0
ENSRNOG00000030145	0
ENSRNOG00000055830	0
ENSRNOG00000052700	0
ENSRNOG00000059261	0
ENSRNOG00000057320	0
ENSRNOG00000054834	0
ENSRNOG00000013671	0
ENSRNOG00000022921	1111
ENSRNOG00000014166	10
ENSRNOG00000061057	0
ENSRNOG00000010529	103
ENSRNOG00000058989	3
ENSRNOG00000061383	0
ENSRNOG00000015609	214
ENSRNOG00000059948	0
ENSRNOG00000055517	0
ENSRNOG00000053938	0
ENSRNOG00000058803	0
ENSRNOG00000060933	1
ENSRNOG00000051787	7
ENSRNOG00000015597	337
ENSRNOG00000061312	456
ENSRNOG00000015293	2
ENSRNOG00000015230	332
ENSRNOG00000059984	118
ENSRNOG00000058790	1699
ENSRNOG00000001488	1317
ENSRNOG00000001489	214
ENSRNOG00000001490	214
ENSRNOG00000021493	8
ENSRNOG00000056729	1
ENSRNOG00000014434	539
ENSRNOG00000048190	538
ENSRNOG00000052286	0
ENSRNOG00000061593	0
ENSRNOG00000056478	4
ENSRNOG00000057242	0
ENSRNOG00000012692	201
ENSRNOG00000012988	1402
ENSRNOG00000047387	4
ENSRNOG00000035654	4
ENSRNOG00000035453	3
ENSRNOG00000035572	1
ENSRNOG00000039076	387
ENSRNOG00000010994	82
ENSRNOG00000011174	10
ENSRNOG00000060169	0
ENSRNOG00000042605	0
ENSRNOG00000045732	0
ENSRNOG00000052154	0
ENSRNOG00000061043	0
ENSRNOG00000011234	20
ENSRNOG00000051757	0
ENSRNOG00000054409	0
ENSRNOG00000052260	0
ENSRNOG00000060271	0
ENSRNOG00000055538	0
ENSRNOG00000056833	0
ENSRNOG00000047498	0
ENSRNOG00000011282	7351
ENSRNOG00000050623	3
ENSRNOG00000060596	0
ENSRNOG00000059492	212
ENSRNOG00000032996	0
ENSRNOG00000028807	0
ENSRNOG00000060716	0
ENSRNOG00000052406	80
ENSRNOG00000051578	27
ENSRNOG00000042347	24
ENSRNOG00000042826	58
ENSRNOG00000060256	0
ENSRNOG00000058436	6
ENSRNOG00000043341	55
ENSRNOG00000042547	0
ENSRNOG00000025949	0
ENSRNOG00000047128	0
ENSRNOG00000058030	117
ENSRNOG00000057250	28
ENSRNOG00000051570	30
ENSRNOG00000054919	0
ENSRNOG00000055824	0
ENSRNOG00000047884	28
ENSRNOG00000026569	242
ENSRNOG00000028767	0
ENSRNOG00000051875	0
ENSRNOG00000061533	123
ENSRNOG00000059824	7
ENSRNOG00000055124	36
ENSRNOG00000011675	124
ENSRNOG00000029458	0
ENSRNOG00000058286	0
ENSRNOG00000054736	3
ENSRNOG00000047616	0
ENSRNOG00000060529	0
ENSRNOG00000053825	0
ENSRNOG00000054778	0
ENSRNOG00000056653	0
ENSRNOG00000055843	0
ENSRNOG00000058214	0
ENSRNOG00000057219	0
ENSRNOG00000055529	0
ENSRNOG00000009146	0
ENSRNOG00000058087	0
ENSRNOG00000054954	5
ENSRNOG00000053260	31
ENSRNOG00000058538	0
ENSRNOG00000058909	60
ENSRNOG00000055179	7
ENSRNOG00000052600	128
ENSRNOG00000059741	3
ENSRNOG00000058422	3
ENSRNOG00000059572	10
ENSRNOG00000054459	6
ENSRNOG00000061893	126
ENSRNOG00000053234	832
ENSRNOG00000060004	0
ENSRNOG00000061039	433
ENSRNOG00000056098	216
ENSRNOG00000060293	300
ENSRNOG00000055716	6
ENSRNOG00000055796	1
ENSRNOG00000055581	0
ENSRNOG00000057852	14
ENSRNOG00000057848	1579
ENSRNOG00000054831	0
ENSRNOG00000056257	1973
ENSRNOG00000054371	6027
ENSRNOG00000053450	1267
ENSRNOG00000053124	0
ENSRNOG00000055798	0
ENSRNOG00000056884	0
ENSRNOG00000060745	0
ENSRNOG00000060612	0
ENSRNOG00000057399	0
ENSRNOG00000057453	0
ENSRNOG00000056886	0
ENSRNOG00000060727	0
ENSRNOG00000051974	0
ENSRNOG00000056469	0
ENSRNOG00000054438	0
ENSRNOG00000048635	0
ENSRNOG00000056036	61
ENSRNOG00000056327	7
ENSRNOG00000057050	1
ENSRNOG00000055298	6
ENSRNOG00000054417	0
ENSRNOG00000048100	0
ENSRNOG00000046198	0
ENSRNOG00000027550	775
ENSRNOG00000027514	2294
ENSRNOG00000043328	731
ENSRNOG00000027487	1897
ENSRNOG00000027459	405
ENSRNOG00000019626	20
ENSRNOG00000060429	143
ENSRNOG00000019623	78
ENSRNOG00000027436	137
ENSRNOG00000051968	0
ENSRNOG00000038445	4
ENSRNOG00000019453	975
ENSRNOG00000031113	117
ENSRNOG00000031459	178
ENSRNOG00000031328	439
ENSRNOG00000045583	15
ENSRNOG00000019376	419
ENSRNOG00000026861	310
ENSRNOG00000050831	0
ENSRNOG00000047703	0
ENSRNOG00000046317	0
ENSRNOG00000019280	8
ENSRNOG00000019127	105
ENSRNOG00000048663	0
ENSRNOG00000046802	0
ENSRNOG00000049902	0
ENSRNOG00000055247	4
ENSRNOG00000060288	1
ENSRNOG00000033061	0
ENSRNOG00000057670	0
ENSRNOG00000049720	0
ENSRNOG00000049529	0
ENSRNOG00000047370	0
ENSRNOG00000047230	197
ENSRNOG00000031210	0
ENSRNOG00000032062	0
ENSRNOG00000034101	0
ENSRNOG00000032817	1
ENSRNOG00000047429	0
ENSRNOG00000028882	2
ENSRNOG00000052304	0
ENSRNOG00000033483	1
ENSRNOG00000032226	1
ENSRNOG00000059074	6
ENSRNOG00000028877	0
ENSRNOG00000031178	0
ENSRNOG00000019082	6
ENSRNOG00000050887	0
ENSRNOG00000029852	0
ENSRNOG00000002628	0
ENSRNOG00000049274	0
ENSRNOG00000047610	0
ENSRNOG00000048033	0
ENSRNOG00000047242	0
ENSRNOG00000046455	0
ENSRNOG00000055229	0
ENSRNOG00000049847	0
ENSRNOG00000049412	0
ENSRNOG00000051882	0
ENSRNOG00000048370	0
ENSRNOG00000062307	0
ENSRNOG00000047540	0
ENSRNOG00000047013	0
ENSRNOG00000042030	0
ENSRNOG00000015707	0
ENSRNOG00000002641	0
ENSRNOG00000015271	95
ENSRNOG00000056113	0
ENSRNOG00000050476	54
ENSRNOG00000060875	1
ENSRNOG00000015598	18
ENSRNOG00000050407	5
ENSRNOG00000046153	3
ENSRNOG00000047061	17
ENSRNOG00000022742	127
ENSRNOG00000059513	0
ENSRNOG00000015825	186
ENSRNOG00000015956	1191
ENSRNOG00000055983	0
ENSRNOG00000057261	0
ENSRNOG00000046704	0
ENSRNOG00000054183	18
ENSRNOG00000014791	9041
ENSRNOG00000048353	0
ENSRNOG00000015071	7
ENSRNOG00000061569	0
ENSRNOG00000041209	0
ENSRNOG00000015254	0
ENSRNOG00000047512	0
ENSRNOG00000045783	0
ENSRNOG00000015289	0
ENSRNOG00000030070	0
ENSRNOG00000057132	0
ENSRNOG00000042502	156
ENSRNOG00000042777	117
ENSRNOG00000015322	43
ENSRNOG00000051384	89
ENSRNOG00000034184	86
ENSRNOG00000033906	220
ENSRNOG00000049014	1
ENSRNOG00000022129	0
ENSRNOG00000015517	1045
ENSRNOG00000015456	140
ENSRNOG00000022994	0
ENSRNOG00000042719	0
ENSRNOG00000021996	0
ENSRNOG00000038674	0
ENSRNOG00000060136	0
ENSRNOG00000032891	0
ENSRNOG00000036304	0
ENSRNOG00000048505	0
ENSRNOG00000021913	0
ENSRNOG00000053141	0
ENSRNOG00000049710	0
ENSRNOG00000033755	0
ENSRNOG00000031899	0
ENSRNOG00000038647	0
ENSRNOG00000058224	0
ENSRNOG00000038644	0
ENSRNOG00000058893	0
ENSRNOG00000032913	0
ENSRNOG00000015743	0
ENSRNOG00000015753	4361
ENSRNOG00000015914	2006
ENSRNOG00000015997	397
ENSRNOG00000016274	176
ENSRNOG00000054623	2
ENSRNOG00000016279	183
ENSRNOG00000046037	0
ENSRNOG00000028628	584
ENSRNOG00000016565	56
ENSRNOG00000016574	373
ENSRNOG00000016608	215
ENSRNOG00000042927	0
ENSRNOG00000038625	0
ENSRNOG00000016687	124
ENSRNOG00000042414	591
ENSRNOG00000038622	181
ENSRNOG00000050348	223
ENSRNOG00000016829	100
ENSRNOG00000016877	3306
ENSRNOG00000016930	972
ENSRNOG00000017127	1360
ENSRNOG00000017306	60
ENSRNOG00000042528	10
ENSRNOG00000017386	2
ENSRNOG00000033173	0
ENSRNOG00000038616	14
ENSRNOG00000017508	470
ENSRNOG00000058451	8
ENSRNOG00000028273	107
ENSRNOG00000017673	8747
ENSRNOG00000017795	1072
ENSRNOG00000018090	3206
ENSRNOG00000038607	23
ENSRNOG00000058906	12
ENSRNOG00000018217	2793
ENSRNOG00000038600	46
ENSRNOG00000018250	7
ENSRNOG00000028041	25
ENSRNOG00000053828	2298
ENSRNOG00000027942	20
ENSRNOG00000027919	250
ENSRNOG00000057297	3
ENSRNOG00000053253	3
ENSRNOG00000047204	4
ENSRNOG00000049759	1
ENSRNOG00000018458	0
ENSRNOG00000027855	0
ENSRNOG00000046577	0
ENSRNOG00000027843	0
ENSRNOG00000027811	1
ENSRNOG00000048238	0
ENSRNOG00000046683	1
ENSRNOG00000027808	6
ENSRNOG00000018616	36
ENSRNOG00000018621	113
ENSRNOG00000018642	5393
ENSRNOG00000032699	12606
ENSRNOG00000059590	0
ENSRNOG00000027733	12
ENSRNOG00000027705	0
ENSRNOG00000015527	0
ENSRNOG00000038497	0
ENSRNOG00000038479	0
ENSRNOG00000046339	1
ENSRNOG00000031562	0
ENSRNOG00000049668	0
ENSRNOG00000048095	1
ENSRNOG00000030886	0
ENSRNOG00000047490	0
ENSRNOG00000047206	1
ENSRNOG00000014181	0
ENSRNOG00000032819	0
ENSRNOG00000014186	133
ENSRNOG00000014193	65
ENSRNOG00000026764	0
ENSRNOG00000056949	0
ENSRNOG00000056331	2
ENSRNOG00000054798	0
ENSRNOG00000061661	1
ENSRNOG00000061148	0
ENSRNOG00000014787	0
ENSRNOG00000052287	0
ENSRNOG00000046669	0
ENSRNOG00000056605	0
ENSRNOG00000047986	0
ENSRNOG00000054447	0
ENSRNOG00000031005	0
ENSRNOG00000048028	12
ENSRNOG00000052468	0
ENSRNOG00000022227	56
ENSRNOG00000013548	8
ENSRNOG00000033146	3
ENSRNOG00000038276	0
ENSRNOG00000013890	0
ENSRNOG00000038251	4
ENSRNOG00000051483	3766
ENSRNOG00000028449	2
ENSRNOG00000013023	1033
ENSRNOG00000059444	0
ENSRNOG00000011346	170
ENSRNOG00000011262	423
ENSRNOG00000021800	28
ENSRNOG00000001494	3160
ENSRNOG00000001493	440
ENSRNOG00000001492	9050
ENSRNOG00000021390	316
ENSRNOG00000047575	152
ENSRNOG00000060587	0
ENSRNOG00000049028	37
ENSRNOG00000047800	22
ENSRNOG00000049661	237
ENSRNOG00000048848	1336
ENSRNOG00000015128	1156
ENSRNOG00000053001	0
ENSRNOG00000015229	991
ENSRNOG00000015304	412
ENSRNOG00000015376	362
ENSRNOG00000015852	4962
ENSRNOG00000038205	2
ENSRNOG00000028617	12
ENSRNOG00000046915	5
ENSRNOG00000015865	1041
ENSRNOG00000034106	1
ENSRNOG00000015948	80
ENSRNOG00000016055	895
ENSRNOG00000016145	4095
ENSRNOG00000016434	266
ENSRNOG00000052256	3035
ENSRNOG00000016701	73
ENSRNOG00000016756	0
ENSRNOG00000016770	22835
ENSRNOG00000016863	7581
ENSRNOG00000027944	2159
ENSRNOG00000027936	73
ENSRNOG00000016907	1850
ENSRNOG00000017198	13
ENSRNOG00000042250	0
ENSRNOG00000027607	0
ENSRNOG00000027288	0
ENSRNOG00000029485	0
ENSRNOG00000034000	0
ENSRNOG00000017519	0
ENSRNOG00000017620	0
ENSRNOG00000042158	0
ENSRNOG00000032940	0
ENSRNOG00000017699	9
ENSRNOG00000038101	0
ENSRNOG00000026891	0
ENSRNOG00000051815	0
ENSRNOG00000057645	19
ENSRNOG00000013395	8
ENSRNOG00000013767	140
ENSRNOG00000013847	510
ENSRNOG00000038088	2
ENSRNOG00000014132	640
ENSRNOG00000038087	0
ENSRNOG00000014252	572
ENSRNOG00000014256	8
ENSRNOG00000014353	1585
ENSRNOG00000061526	62
ENSRNOG00000014984	1583
ENSRNOG00000015085	826
ENSRNOG00000047435	11
ENSRNOG00000060146	45
ENSRNOG00000008815	132
ENSRNOG00000015413	537
ENSRNOG00000015844	493
ENSRNOG00000015860	90
ENSRNOG00000030127	1548
ENSRNOG00000035565	0
ENSRNOG00000016362	88
ENSRNOG00000025890	640
ENSRNOG00000056238	1
ENSRNOG00000016367	206
ENSRNOG00000059266	5
ENSRNOG00000016603	1149
ENSRNOG00000046667	282
ENSRNOG00000017839	355
ENSRNOG00000016825	78
ENSRNOG00000025350	55
ENSRNOG00000017753	495
ENSRNOG00000036303	0
ENSRNOG00000018101	1
ENSRNOG00000016837	2
ENSRNOG00000029745	0
ENSRNOG00000017069	1417
ENSRNOG00000052756	0
ENSRNOG00000060041	10
ENSRNOG00000017448	28
ENSRNOG00000017463	86
ENSRNOG00000017468	97
ENSRNOG00000043378	68
ENSRNOG00000017692	2690
ENSRNOG00000049772	55
ENSRNOG00000049605	6
ENSRNOG00000046000	1105
ENSRNOG00000033235	51
ENSRNOG00000018255	3129
ENSRNOG00000018402	0
ENSRNOG00000018405	3
ENSRNOG00000018426	41
ENSRNOG00000018454	26224
ENSRNOG00000018556	1013
ENSRNOG00000018730	164
ENSRNOG00000029399	230
ENSRNOG00000018953	0
ENSRNOG00000043416	15
ENSRNOG00000031391	2
ENSRNOG00000054552	0
ENSRNOG00000047795	0
ENSRNOG00000043088	0
ENSRNOG00000019202	70
ENSRNOG00000024630	0
ENSRNOG00000019260	0
ENSRNOG00000029336	3454
ENSRNOG00000056832	4
ENSRNOG00000029022	101
ENSRNOG00000032625	157
ENSRNOG00000054609	166
ENSRNOG00000024376	171
ENSRNOG00000019416	698
ENSRNOG00000055608	785
ENSRNOG00000019427	0
ENSRNOG00000019432	17
ENSRNOG00000019440	14
ENSRNOG00000019596	380
ENSRNOG00000024257	13
ENSRNOG00000037931	2
ENSRNOG00000024243	3605
ENSRNOG00000019802	444
ENSRNOG00000050032	12
ENSRNOG00000046500	1042
ENSRNOG00000019862	2
ENSRNOG00000019915	808
ENSRNOG00000024065	180
ENSRNOG00000019982	132
ENSRNOG00000055259	22
ENSRNOG00000019999	3
ENSRNOG00000020057	0
ENSRNOG00000033358	0
ENSRNOG00000049821	0
ENSRNOG00000045922	0
ENSRNOG00000049317	0
ENSRNOG00000048783	0
ENSRNOG00000050105	0
ENSRNOG00000030331	0
